compartment,mouse_region,human_cluster,human_marker_depth,mouse_marker_depth,n_mouse_markers,n_human_markers,n_overlap,odds_ratio,p_value,overlap_genes,p_adj_grid,p_adj_all_sensitivity_tests,neg_log10_p_adj_grid
MHb,Ventral,LHb.1,25,50,46,25,1,12.476851851851851,0.08159998606403739,SPARCL1,0.3940614493368828,0.17178944434534188,0.404436049679392
MHb,Ventral,LHb.2,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.4,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.5,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.6,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.1,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.2,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,25,50,46,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.2,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.3,25,50,41,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.1,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.2,25,50,49,25,2,24.92691951896392,0.0036471679482568474,CSMD1;ERBB4,0.02605119963040605,0.011487143144116054,1.5841722730988175
MHb,Lateral,LHb.3,25,50,49,25,2,24.92691951896392,0.0036471679482568474,PTPRD;SNTG1,0.02605119963040605,0.011487143144116054,1.5841722730988175
MHb,Lateral,LHb.4,25,50,49,25,1,11.694444444444445,0.08669351885411422,SNTG1,0.3940614493368828,0.18108306810258845,0.404436049679392
MHb,Lateral,LHb.5,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.6,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.7,25,50,49,25,3,39.94268774703557,9.675615268245035e-05,COL25A1;NLGN1;SLC2A13,0.0024189038170612585,0.00039899444405134166,2.616381400158179
MHb,Lateral,MHb.1,25,50,49,25,2,24.92691951896392,0.0036471679482568474,PDE11A;RIMS1,0.02605119963040605,0.011487143144116054,1.5841722730988175
MHb,Lateral,MHb.2,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,MHb.3,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.1,25,50,48,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.2,25,50,48,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.3,25,50,48,25,2,25.47069943289225,0.0035022531810905443,PTPRD;TMEFF2,0.02605119963040605,0.011207210179489741,1.5841722730988175
MHb,Dorsal,LHb.4,25,50,48,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.5,25,50,48,25,1,11.944148936170214,0.08499869536623955,PBX1,0.3940614493368828,0.17847495090024051,0.404436049679392
MHb,Dorsal,LHb.6,25,50,48,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.7,25,50,48,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,MHb.1,25,50,48,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,MHb.2,25,50,48,25,5,78.3546511627907,2.2725469955387815e-08,ASIC2;EPHA6;GABBR2;KCTD8;SYT9,1.1362734977693907e-06,1.8180375964310252e-07,5.944517122607323
MHb,Dorsal,MHb.3,25,50,48,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.1,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.2,25,50,49,25,2,24.92691951896392,0.0036471679482568474,GPM6A;GPR151,0.02605119963040605,0.011487143144116054,1.5841722730988175
MHb,Superior/Dorsal,LHb.3,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.4,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.7,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.1,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.2,25,50,49,25,1,11.694444444444445,0.08669351885411422,CHRNA3,0.3940614493368828,0.18108306810258845,0.404436049679392
MHb,Superior/Dorsal,MHb.3,25,50,49,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.1,25,100,94,25,2,12.69187145557656,0.012886212403128051,CADPS;SPARCL1,0.05365218818192123,0.03293600614218033,1.2704125608191033
MHb,Ventral,LHb.2,25,100,94,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,25,100,94,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.4,25,100,94,25,1,6.01568100358423,0.159917802746834,EDIL3,0.3955871551438266,0.3178403496392706,0.4027578185428135
MHb,Ventral,LHb.5,25,100,94,25,1,6.01568100358423,0.159917802746834,PLPP3,0.3955871551438266,0.3178403496392706,0.4027578185428135
MHb,Ventral,LHb.6,25,100,94,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,25,100,94,25,3,20.123376623376622,0.0006664287552597263,CDH18;HTR2C;PLCB1,0.006270897338555006,0.0023834535749879975,2.202670309041907
MHb,Ventral,MHb.1,25,100,94,25,1,6.01568100358423,0.159917802746834,CALB2,0.3955871551438266,0.3178403496392706,0.4027578185428135
MHb,Ventral,MHb.2,25,100,94,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,25,100,94,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.2,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.3,25,100,83,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.1,25,100,98,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.2,25,100,98,25,4,27.20567375886525,2.9003987699132633e-05,CSMD1;ERBB4;KIRREL3;THSD7B,0.0004833997949855439,0.0001362278263558745,3.3156935381167547
MHb,Lateral,LHb.3,25,100,98,25,2,12.159420289855072,0.013949568927299521,PTPRD;SNTG1,0.05365218818192123,0.03444444456313754,1.2704125608191033
MHb,Lateral,LHb.4,25,100,98,25,3,19.270334928229666,0.0007525076806266007,CHRM3;GRM8;SNTG1,0.006270897338555006,0.0025948540711262093,2.202670309041907
MHb,Lateral,LHb.5,25,100,98,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.6,25,100,98,25,1,5.765893470790378,0.16614660516040716,THSD7B,0.3955871551438266,0.3195127022315522,0.4027578185428135
MHb,Lateral,LHb.7,25,100,98,25,5,36.094086021505376,8.473751894795488e-07,COL25A1;GRM3;KCNH7;NLGN1;SLC2A13,2.118437973698872e-05,5.511383346208448e-06,4.673984247298898
MHb,Lateral,MHb.1,25,100,98,25,3,19.270334928229666,0.0007525076806266007,PDE11A;RIMS1;SYT6,0.006270897338555006,0.0025948540711262093,2.202670309041907
MHb,Lateral,MHb.2,25,100,98,25,2,12.159420289855072,0.013949568927299521,EPHA6;KCTD8,0.05365218818192123,0.03444444456313754,1.2704125608191033
MHb,Lateral,MHb.3,25,100,98,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.1,25,100,98,25,1,5.765893470790378,0.16614660516040716,EBF1,0.3955871551438266,0.3195127022315522,0.4027578185428135
MHb,Dorsal,LHb.2,25,100,98,25,1,5.765893470790378,0.16614660516040716,SGCZ,0.3955871551438266,0.3195127022315522,0.4027578185428135
MHb,Dorsal,LHb.3,25,100,98,25,2,12.159420289855072,0.013949568927299521,PTPRD;TMEFF2,0.05365218818192123,0.03444444456313754,1.2704125608191033
MHb,Dorsal,LHb.4,25,100,98,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.5,25,100,98,25,1,5.765893470790378,0.16614660516040716,PBX1,0.3955871551438266,0.3195127022315522,0.4027578185428135
MHb,Dorsal,LHb.6,25,100,98,25,1,5.765893470790378,0.16614660516040716,PLD5,0.3955871551438266,0.3195127022315522,0.4027578185428135
MHb,Dorsal,LHb.7,25,100,98,25,2,12.159420289855072,0.013949568927299521,PRKD1;SGCZ,0.05365218818192123,0.03444444456313754,1.2704125608191033
MHb,Dorsal,MHb.1,25,100,98,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,MHb.2,25,100,98,25,9,84.8869382022472,6.931673062550149e-14,ANO3;ASIC2;EPHA6;GABBR2;KCTD8;LCORL;PLD5;ROBO3;SYT9,3.4658365312750746e-12,1.1552788437583583e-12,11.460191924957186
MHb,Dorsal,MHb.3,25,100,98,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.1,25,100,97,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.2,25,100,97,25,2,12.288329519450802,0.013680241146755165,GPM6A;GPR151,0.05365218818192123,0.03430781478810073,1.2704125608191033
MHb,Superior/Dorsal,LHb.3,25,100,97,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.4,25,100,97,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,25,100,97,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,25,100,97,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.7,25,100,97,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.1,25,100,97,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.2,25,100,97,25,2,12.288329519450802,0.013680241146755165,CHRNA3;SLC5A7,0.05365218818192123,0.03430781478810073,1.2704125608191033
MHb,Superior/Dorsal,MHb.3,25,100,97,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.1,25,200,105,25,2,11.32714225411566,0.0158990886695232,CADPS;SPARCL1,0.07226858486146909,0.038426800409723745,1.1410504494036544
MHb,Ventral,LHb.2,25,200,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,25,200,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.4,25,200,105,25,1,5.375,0.17694047587995293,EDIL3,0.4423511896998823,0.33306442518579377,0.354232800359517
MHb,Ventral,LHb.5,25,200,105,25,1,5.375,0.17694047587995293,PLPP3,0.4423511896998823,0.33306442518579377,0.354232800359517
MHb,Ventral,LHb.6,25,200,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,25,200,105,25,3,17.93850267379679,0.0009196110486976734,CDH18;HTR2C;PLCB1,0.006568650347840523,0.0030526507840586666,2.1825238552040864
MHb,Ventral,MHb.1,25,200,105,25,1,5.375,0.17694047587995293,CALB2,0.4423511896998823,0.33306442518579377,0.354232800359517
MHb,Ventral,MHb.2,25,200,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,25,200,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.2,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.3,25,200,181,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.1,25,200,193,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.2,25,200,193,25,8,33.92050874403816,1.2917265914579906e-09,CSMD1;ERBB4;KIRREL3;OPRM1;PTPRQ;SLC8A1;THSD7B;WLS,3.2293164786449765e-08,1.2157426743134029e-08,7.49088939128076
MHb,Lateral,LHb.3,25,200,193,25,2,6.068290462098793,0.0488980485636983,PTPRD;SNTG1,0.14515426841520376,0.10957545896627072,0.8381701887547086
MHb,Lateral,LHb.4,25,200,193,25,3,9.566985645933014,0.0052001160558816616,CHRM3;GRM8;SNTG1,0.026000580279408308,0.0156394467846065,1.585016959362537
MHb,Lateral,LHb.5,25,200,193,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.6,25,200,193,25,1,2.892361111111111,0.30169741592337196,THSD7B,0.5827017361286666,0.5397036568877229,0.23455368795073456
MHb,Lateral,LHb.7,25,200,193,25,5,17.72872340425532,2.349917328671347e-05,COL25A1;GRM3;KCNH7;NLGN1;SLC2A13,0.0003916528881118912,0.00011604530018130107,3.4070986665516494
MHb,Lateral,MHb.1,25,200,193,25,4,13.435122197026958,0.0003997905368309346,PDE11A;RIMS1;SOX5;SYT6,0.003397500005733067,0.001515793504572264,2.4688405338626236
MHb,Lateral,MHb.2,25,200,193,25,2,6.068290462098793,0.0488980485636983,EPHA6;KCTD8,0.14515426841520376,0.10957545896627072,0.8381701887547086
MHb,Lateral,MHb.3,25,200,193,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.1,25,200,193,25,2,6.068290462098793,0.0488980485636983,EBF1;SEMA3E,0.14515426841520376,0.10957545896627072,0.8381701887547086
MHb,Dorsal,LHb.2,25,200,193,25,2,6.068290462098793,0.0488980485636983,FOXP2;SGCZ,0.14515426841520376,0.10957545896627072,0.8381701887547086
MHb,Dorsal,LHb.3,25,200,193,25,3,9.566985645933014,0.0052001160558816616,PTPRD;SNTG1;TMEFF2,0.026000580279408308,0.0156394467846065,1.585016959362537
MHb,Dorsal,LHb.4,25,200,193,25,3,9.566985645933014,0.0052001160558816616,BTBD11;CDH10;SNTG1,0.026000580279408308,0.0156394467846065,1.585016959362537
MHb,Dorsal,LHb.5,25,200,193,25,2,6.068290462098793,0.0488980485636983,PBX1;SOX6,0.14515426841520376,0.10957545896627072,0.8381701887547086
MHb,Dorsal,LHb.6,25,200,193,25,1,2.892361111111111,0.30169741592337196,PLD5,0.5827017361286666,0.5397036568877229,0.23455368795073456
MHb,Dorsal,LHb.7,25,200,193,25,4,13.435122197026958,0.0003997905368309346,NLGN1;PBX3;PRKD1;SGCZ,0.003397500005733067,0.001515793504572264,2.4688405338626236
MHb,Dorsal,MHb.1,25,200,193,25,1,2.892361111111111,0.30169741592337196,RIMS1,0.5827017361286666,0.5397036568877229,0.23455368795073456
MHb,Dorsal,MHb.2,25,200,193,25,13,80.28703703703704,2.974676072468258e-18,ANO3;ASIC2;CPNE9;EPHA6;GABBR2;KCTD8;LCORL;MCC;PLD5;ROBO3;SOX6;SYNPR;SYT9,1.487338036234129e-16,8.206002958533126e-17,15.827590315548646
MHb,Dorsal,MHb.3,25,200,193,25,1,2.892361111111111,0.30169741592337196,NXPH1,0.5827017361286666,0.5397036568877229,0.23455368795073456
MHb,Superior/Dorsal,LHb.1,25,200,194,25,1,2.8771588946459414,0.3030049027869066,SEMA3E,0.5827017361286666,0.5397036568877229,0.23455368795073456
MHb,Superior/Dorsal,LHb.2,25,200,194,25,2,6.036231884057971,0.04935245126116928,GPM6A;GPR151,0.14515426841520376,0.11007187146270178,0.8381701887547086
MHb,Superior/Dorsal,LHb.3,25,200,194,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.4,25,200,194,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,25,200,194,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,25,200,194,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.7,25,200,194,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.1,25,200,194,25,1,2.8771588946459414,0.3030049027869066,TAC1,0.5827017361286666,0.5397036568877229,0.23455368795073456
MHb,Superior/Dorsal,MHb.2,25,200,194,25,4,13.363408521303258,0.00040770000068796806,CHRNA3;GABBR2;PDE2A;SLC5A7,0.003397500005733067,0.0015384905686338416,2.4688405338626236
MHb,Superior/Dorsal,MHb.3,25,200,194,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.1,25,500,105,25,2,11.32714225411566,0.0158990886695232,CADPS;SPARCL1,0.04676202549859764,0.038426800409723745,1.3301066856237032
MHb,Ventral,LHb.2,25,500,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,25,500,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.4,25,500,105,25,1,5.375,0.17694047587995293,EDIL3,0.3402701459229864,0.33306442518579377,0.46817615266635376
MHb,Ventral,LHb.5,25,500,105,25,1,5.375,0.17694047587995293,PLPP3,0.3402701459229864,0.33306442518579377,0.46817615266635376
MHb,Ventral,LHb.6,25,500,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,25,500,105,25,3,17.93850267379679,0.0009196110486976734,CDH18;HTR2C;PLCB1,0.005747569054360458,0.0030526507840586666,2.2405158021817733
MHb,Ventral,MHb.1,25,500,105,25,1,5.375,0.17694047587995293,CALB2,0.3402701459229864,0.33306442518579377,0.46817615266635376
MHb,Ventral,MHb.2,25,500,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,25,500,105,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.2,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.3,25,500,471,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.1,25,500,483,25,3,3.7045454545454546,0.0579732653063368,DPF3;GRIK4;NDST4,0.1260288376224713,0.12302019163148392,0.8995300692686058
MHb,Lateral,LHb.2,25,500,483,25,11,21.720338983050848,3.0029465229562647e-10,CSMD1;DPYD;ERBB4;GPM6A;KIRREL3;OPRM1;PTPRQ;SGCZ;SLC8A1;THSD7B;WLS,7.507366307390662e-09,3.2031429578200157e-09,8.124512393058984
MHb,Lateral,LHb.3,25,500,483,25,6,8.63488910956637,0.0001979465293493764,KCNH8;PLCXD3;PTPRD;RMST;SNTG1;SORCS3,0.0014139037810669741,0.0007762608994093192,2.8495801441271613
MHb,Lateral,LHb.4,25,500,483,25,5,6.821129707112971,0.0016603880139990077,ALK;CHRM3;GRM8;RMST;SNTG1,0.008301940069995038,0.0054662979884741,2.0808204060290962
MHb,Lateral,LHb.5,25,500,483,25,4,5.18580375782881,0.011141033129219451,KCNC2;PBX1;SNTB1;SOX6,0.034815728528810784,0.028751053236695356,1.4582245126603939
MHb,Lateral,LHb.6,25,500,483,25,3,3.7045454545454546,0.0579732653063368,NDST4;PLD5;THSD7B,0.1260288376224713,0.12302019163148392,0.8995300692686058
MHb,Lateral,LHb.7,25,500,483,25,9,15.481803797468354,1.0624448891856908e-07,CCDC85A;COL25A1;GRM3;KCNH7;NLGN1;PRKCA;RUNX1T1;SGCZ;SLC2A13,1.7707414819761513e-06,7.869962142116228e-07,5.751844838666748
MHb,Lateral,MHb.1,25,500,483,25,4,5.18580375782881,0.011141033129219451,PDE11A;RIMS1;SOX5;SYT6,0.034815728528810784,0.028751053236695356,1.4582245126603939
MHb,Lateral,MHb.2,25,500,483,25,6,8.63488910956637,0.0001979465293493764,EPHA6;KCTD8;PLD5;SOX6;SYT9;VAV2,0.0014139037810669741,0.0007762608994093192,2.8495801441271613
MHb,Lateral,MHb.3,25,500,483,25,1,1.1270746887966805,0.5969020122152712,NXPH1,0.9627451809923728,0.9531369456531277,0.016488646554785828
MHb,Dorsal,LHb.1,25,500,481,25,2,2.3674321503131526,0.2222060077167927,EBF1;SEMA3E,0.3967964423514155,0.4163110214834524,0.40143223035373415
MHb,Dorsal,LHb.2,25,500,481,25,6,8.672576177285318,0.000193527795236219,CSMD1;FOXP2;SGCZ;SLC8A1;SPHKAP;THSD7B,0.0014139037810669741,0.0007664467138068079,2.8495801441271613
MHb,Dorsal,LHb.3,25,500,481,25,4,5.208345812119397,0.010984366854928415,KCNH8;PTPRD;SNTG1;TMEFF2,0.034815728528810784,0.028530822999814066,1.4582245126603939
MHb,Dorsal,LHb.4,25,500,481,25,3,3.720616203879802,0.057392216751726746,BTBD11;CDH10;SNTG1,0.1260288376224713,0.12243672907035039,0.8995300692686058
MHb,Dorsal,LHb.5,25,500,481,25,4,5.208345812119397,0.010984366854928415,IL1RAPL2;PBX1;SOX6;TRHDE,0.034815728528810784,0.028530822999814066,1.4582245126603939
MHb,Dorsal,LHb.6,25,500,481,25,4,5.208345812119397,0.010984366854928415,BCL11A;MARCH4;PLD5;THSD7B,0.034815728528810784,0.028530822999814066,1.4582245126603939
MHb,Dorsal,LHb.7,25,500,481,25,5,6.850840336134453,0.0016302123368970598,COL25A1;NLGN1;PBX3;PRKD1;SGCZ,0.008301940069995038,0.0053891316922216855,2.0808204060290962
MHb,Dorsal,MHb.1,25,500,481,25,3,3.720616203879802,0.057392216751726746,BCL11A;RIMS1;SOX5,0.1260288376224713,0.12243672907035039,0.8995300692686058
MHb,Dorsal,MHb.2,25,500,481,25,14,35.573681136850304,1.3116764745445533e-14,ANO3;ASIC2;CPNE9;EPHA6;GABBR2;KCTD8;LCORL;MCC;PLD5;ROBO3;SOX6;SYNPR;SYT9;VAV2,6.558382372722766e-13,2.384866317353733e-13,12.183203266300007
MHb,Dorsal,MHb.3,25,500,481,25,1,1.1319444444444444,0.5953547313236377,NXPH1,0.9627451809923728,0.9525675701178203,0.016488646554785828
MHb,Superior/Dorsal,LHb.1,25,500,481,25,2,2.3674321503131526,0.2222060077167927,SEMA3D;SEMA3E,0.3967964423514155,0.4163110214834524,0.40143223035373415
MHb,Superior/Dorsal,LHb.2,25,500,481,25,4,5.208345812119397,0.010984366854928415,GPM6A;GPR151;OPRM1;WLS,0.034815728528810784,0.028530822999814066,1.4582245126603939
MHb,Superior/Dorsal,LHb.3,25,500,481,25,3,3.720616203879802,0.057392216751726746,CBLN4;LGI2;TMEM47,0.1260288376224713,0.12243672907035039,0.8995300692686058
MHb,Superior/Dorsal,LHb.4,25,500,481,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,25,500,481,25,1,1.1319444444444444,0.5953547313236377,SEMA3D,0.9627451809923728,0.9525675701178203,0.016488646554785828
MHb,Superior/Dorsal,LHb.6,25,500,481,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.7,25,500,481,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.1,25,500,481,25,3,3.720616203879802,0.057392216751726746,CCK;TAC1;TMEM158,0.1260288376224713,0.12243672907035039,0.8995300692686058
MHb,Superior/Dorsal,MHb.2,25,500,481,25,6,8.672576177285318,0.000193527795236219,CHRNA3;CHRNB3;GABBR2;PDE2A;SLC5A7;SYNPR,0.0014139037810669741,0.0007664467138068079,2.8495801441271613
MHb,Superior/Dorsal,MHb.3,25,500,481,25,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.1,50,50,46,50,2,12.737689393939394,0.012462715807650225,CAMK1D;SPARCL1,0.0439421807151771,0.0319556815580775,1.357118394182293
MHb,Ventral,LHb.2,50,50,46,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,50,50,46,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.4,50,50,46,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.5,50,50,46,50,1,6.099773242630386,0.15667450968970772,CAMK1D,0.3608945851561598,0.3157168961001667,0.4426196340237347
MHb,Ventral,LHb.6,50,50,46,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,50,50,46,50,0,0.0,1.0,,1.0,1.0,-0.0
