compartment,mouse_region,human_cluster,human_marker_depth,mouse_marker_depth,n_mouse_markers,n_human_markers,n_overlap,odds_ratio,p_value,overlap_genes,p_adj_grid,p_adj_all_sensitivity_tests,neg_log10_p_adj_grid
LHb,Hbx,LHb.7,100,500,450,100,25,10.780392156862746,4.1670503808309855e-16,CBLN2;CDH18;CPNE4;DOK6;DPP6;ELAVL4;GPR151;GRIN2A;HTR2C;KCNH5;KCNH7;KLHL1;NLGN1;NRXN1;PBX3;PCDH11X;PRKCA;PRKD1;PTPRQ;RBMS3;SGCZ;SLC2A13;SV2B;TCF7L2;THSD7A,1.852022391480438e-15,3.852314873860154e-15,14.732353766877837
LHb,Hbx,MHb.1,100,500,450,100,15,5.572008113590264,5.219205751712079e-07,CABLES1;GNG8;GPR139;GUCY1A1;HSPA8;KCNK13;MYO1B;NHLH2;PCSK1N;RIMS1;SORCS2;SYT6;SYTL2;THSD7B;TUBA1A,1.0987801582551746e-06,2.000174659338761e-06,5.959089191659642
LHb,Hbx,MHb.2,100,500,450,100,17,6.49792704304516,1.3352979518542558e-08,BRINP3;CABLES1;CDK14;DACH1;ETV1;GABBR2;GNG8;GUCY1A1;KCNMA1;KCTD8;LCORL;MCTP1;NRP2;NXPH1;PLD5;RGS6;SYT9,3.3382448796356393e-08,5.934657563796692e-08,7.476481808467526
LHb,Hbx,MHb.3,100,500,450,100,4,1.2821375186846038,0.38773929302247573,FOXP2;GRM5;NXPH1;SLIT3,0.4699870218454251,0.5059072243504933,0.327914134444574
LHb,Lateral,LHb.1,100,500,466,100,17,6.259076394665522,2.233672105827747e-08,AGBL4;CHL1;CNTN6;CTNND2;DPF3;FSTL5;GRIK4;INPP4B;LHFPL3;MACROD2;MAST4;NECTIN3;RAB3C;SORCS3;SYN3;TLL1;TMTC2,4.9637157907283265e-08,9.530334318198387e-08,7.304193093017783
LHb,Lateral,LHb.2,100,500,466,99,33,15.863741339491916,8.096901553071646e-25,ADCY8;COL25A1;CSMD3;ERBB4;GALNT13;GRIN3A;HTR4;LHX9;MAGI3;NCAM2;PARD3B;PBX3;PCDH15;PDE1A;PLCL1;PLXNC1;POU6F2;PTPRQ;RELN;RGS7;SGCZ;SLC8A1;SPHKAP;SPOCK3;SRGAP1;TCF7L2;THSD7B;TLL1;TMEM117;TNIK;UNC5D;VWC2;ZFHX4,8.096901553071645e-24,1.5241226452840746e-23,23.09168114110145
LHb,Lateral,LHb.3,100,500,466,100,25,10.377173091458806,9.4032567679372e-16,DCC;FRMD3;FRMD4B;GLCE;GPR158;GRIA1;GRIK4;HS6ST2;INPP4B;KCNH8;LRRC4C;LSAMP;MGAT4C;NEDD4L;NELL1;PBX1;PLCL2;PTCHD4;PTPRD;SLC24A3;SNTG1;SORCS3;SRGAP3;TENM3;TMEFF2,3.76130270717488e-15,8.358450460388623e-15,14.424661713436024
LHb,Lateral,LHb.4,100,500,466,100,17,6.259076394665522,2.233672105827747e-08,ADGRL2;BTBD11;DAB1;FRMD4A;GRIA2;GRM5;INPP4B;NEDD4L;NEGR1;NELL1;PLCB4;PTPRD;RAB3C;SNTG1;SRGAP3;TMEFF2;TMEM255A,4.9637157907283265e-08,9.530334318198387e-08,7.304193093017783
LHb,Lateral,LHb.5,100,500,466,100,19,7.201287043941779,4.6475105759836473e-10,ADGRL3;CNTN6;DLG2;ERBB4;IL1RAPL2;KCNC2;LSAMP;MLLT3;PBX1;POU6F2;RALYL;SEMA6A;SLC35F1;TBL1X;TENM1;TENM3;TLL1;TRPC4;XKR4,1.4300032541488146e-09,2.499501486243306e-09,8.844662974243144
LHb,Lateral,LHb.6,100,500,466,100,18,6.723540940766551,3.3321756116743687e-09,COL11A1;GALNT14;GRM5;KCTD8;LCORL;MCC;MME;PARM1;PTCHD4;PTPRZ1;RBMS1;RIMS1;ROBO1;ROBO3;SYTL2;TENM2;THSD7B;TNR,8.88580163113165e-09,1.591486859307161e-08,8.051303386286069
LHb,Lateral,LHb.7,100,500,466,100,48,30.368789105631212,8.401713254175137e-45,ADGRB3;CBLN2;CCDC85A;CHRM2;COL25A1;CPNE4;CTNNA2;DOK6;DPP6;ELAVL4;FLRT2;FRY;GRID1;GRIK2;GRIN2A;GRM3;HIPK2;HTR2C;KCNH5;KCNH7;KLHL1;KLHL29;LRRC3B;MAPK4;NLGN1;NRXN1;NTM;NTRK3;PBX3;PCDH11X;PLCH1;PRKD1;PTPRQ;RBMS3;RELN;RGS20;RUNX1T1;SFMBT2;SGCZ;SLC24A3;SLC2A13;SRGAP1;SV2B;TCF7L2;THSD7A;TMTC1;VWC2;ZFHX3,3.360685301670055e-43,8.961827471120146e-43,42.47357215344751
LHb,Lateral,MHb.1,100,500,466,100,7,2.248389439407782,0.04521484496911975,DLG2;FRMD4B;MME;RIMS1;SCUBE1;SYTL2;THSD7B,0.06236530340568241,0.07145061921046084,1.2050569604830483
LHb,Lateral,MHb.2,100,500,466,100,18,6.723540940766551,3.3321756116743687e-09,ADAM22;CDK14;DACH1;DPP10;ETV1;GABBR2;KCNMA1;KCTD8;LCORL;MCC;MDGA2;NRP2;RGS6;ROBO3;SCUBE1;SLC24A2;SV2C;VAV2,8.88580163113165e-09,1.591486859307161e-08,8.051303386286069
LHb,Lateral,MHb.3,100,500,466,100,1,0.29770826545020096,0.9642737089387585,GRM5,0.9657989937803535,1.0,0.015113251406026195
LHb,Marginal,LHb.1,100,500,472,100,2,0.5948762483716891,0.8479591884246843,CHL1;SPARCL1,0.9167126361347938,1.0,0.03776678221401349
LHb,Marginal,LHb.2,100,500,472,99,3,0.9129797441364605,0.6406790870092729,GPM6A;GPR151;PLXNC1,0.7322046708677404,0.7825088085609441,0.1353675050015853
LHb,Marginal,LHb.3,100,500,472,100,7,2.218406752225691,0.047855862644963006,GABRA1;HS6ST2;LGI2;PCDH17;PCSK1;SEZ6L;TMEM47,0.06380781685995067,0.07488447944444089,1.195126114206886
LHb,Marginal,LHb.4,100,500,472,100,4,1.2199074074074074,0.4226975541538028,CBLN1;SEZ6L;STMN2;TMEM255A,0.49729124018094445,0.5476243616567485,0.30338919082726623
LHb,Marginal,LHb.5,100,500,472,100,1,0.2937871281820326,0.9657989937803535,GABRA1,0.9657989937803535,1.0,0.015113251406026195
LHb,Marginal,LHb.6,100,500,472,100,5,1.544348022089485,0.23616759701394152,ADCYAP1;AMIGO2;OLFM1;PARM1;RET,0.2952094962674269,0.32504787546004854,0.5298696762859594
LHb,Marginal,LHb.7,100,500,472,100,5,1.544348022089485,0.23616759701394152,CBLN2;CNTN1;ELMOD1;GPR151;SV2B,0.2952094962674269,0.32504787546004854,0.5298696762859594
LHb,Marginal,MHb.1,100,500,472,100,9,2.927942467899271,0.00583688531542503,CALB2;CCK;HSPA8;ITM2C;PCSK1N;PTN;TAC1;TMEM158;TUBA1A,0.008338407593464329,0.01111787679128577,2.078916879746306
LHb,Marginal,MHb.2,100,500,472,100,2,0.5948762483716891,0.8479591884246843,NRP2;TSPAN13,0.9167126361347938,1.0,0.03776678221401349
LHb,Marginal,MHb.3,100,500,472,100,1,0.2937871281820326,0.9657989937803535,CHST2,0.9657989937803535,1.0,0.015113251406026195
LHb,Oval/Medial,LHb.1,100,500,464,100,32,14.965141612200435,1.582214401609309e-23,AGBL4;AK5;CADPS;CAMK1D;CNTN4;CTNND2;EFNA5;EPHA4;ESRRG;FAM135B;GLIS3;GPC6;HCN1;INPP4B;KALRN;KCNIP4;KCNJ3;LIMCH1;MACROD2;MAST4;NKAIN3;NTNG1;OSBPL6;PCDH7;PDE4B;PKP4;R3HDM1;RMST;RYR2;SHISA9;SRRM4;TOX,1.0548096010728727e-22,2.5315430425748945e-22,21.976825925831587
LHb,Oval/Medial,LHb.2,100,500,464,99,19,7.325674157303371,3.608932552698877e-10,CACNA1C;CEP112;CIT;CSMD1;FNBP1L;GABRB1;GRIN2B;KCNT2;KIRREL3;LDB2;LEF1;LRRC7;NELL2;OPCML;PRICKLE2;PRKG1;RGS7;SGCZ;TNIK,1.2029775175662924e-09,1.9741169519036595e-09,8.919742489109147
LHb,Oval/Medial,LHb.3,100,500,464,100,33,15.70062679641237,1.0219229450789116e-24,AK5;BRINP2;CACNA1A;CDH11;CSMD2;DCC;GABRB2;GRIK1;GRM1;HS6ST3;INPP4B;KALRN;LRRC4C;LRRTM4;LSAMP;MARCH1;NELL1;NKAIN3;PCDH7;PHACTR1;PTPRD;PTPRG;RMST;SDK1;SETBP1;SLC24A3;SORCS1;SRGAP3;TENM3;TENM4;TMEFF2;UNC5C;VSNL1,8.175383560631293e-24,1.868659099572867e-23,23.087491862599425
LHb,Oval/Medial,LHb.4,100,500,464,100,45,26.85159470600998,1.6059119010190417e-40,AK5;ALK;ARHGAP26;ARPP21;BRINP2;CACNA1A;CACNA1B;CACNA2D1;CADPS;CAMK2A;CELF2;CHRM3;DAB1;EDIL3;EPHA3;FAM135B;FGF13;FRAS1;FRMD4A;GABRB1;GABRG3;GRIA2;GRM8;HS3ST4;INPP4B;KALRN;LRRTM4;MARCH1;NELL1;NKAIN3;NRXN3;NTNG1;PCDH7;PHACTR3;PLCB4;PTPRD;RBFOX1;RMST;RPH3A;SETBP1;SHISA9;SRGAP3;SYNDIG1;TMEFF2;VSNL1,3.211823802038083e-39,1.0277836166521867e-38,38.49324828777116
LHb,Oval/Medial,LHb.5,100,500,464,100,42,23.59110965844092,2.5862271877528243e-36,ADGRL3;ARHGAP26;CACNA2D1;CACNA2D3;CADPS;CAMK1D;CAMK2A;CNTN4;DLG2;DLGAP2;EPHA4;FAM135B;FGF13;FUT8;GALNT17;GRIK1;GUCY1A2;HS3ST4;IL1RAPL2;KCNC2;KCNIP4;KHDRBS3;KIF26B;LIMCH1;LSAMP;MARCH1;NOS1AP;NTNG1;PCDH7;PDE10A;PHACTR1;PLXNA4;PTPRG;RALYL;RBFOX1;RMST;SLC35F1;SRRM4;TENM3;TENM4;TOX;XKR4,3.448302917003766e-35,1.1822752858298625e-34,34.462394590467746
LHb,Oval/Medial,LHb.6,100,500,464,100,10,3.356828193832599,0.00151937884603576,BCL11A;BRINP1;CSMD2;OPCML;PCDH9;PDZRN4;PRICKLE1;RIMS1;ROBO1;SLIT3,0.002250931623756681,0.0034000086065135884,2.647637697303429
LHb,Oval/Medial,LHb.7,100,500,464,100,20,7.728603603603603,5.6257447246767016e-11,ADGRB3;CCDC85A;CDH12;CDH18;CTNNA2;GRIK2;GUCY1A2;KCNH7;MEF2C;NLGN1;NTM;PCSK5;PIP5K1B;PLCB1;PRR16;RYR3;SGCZ;SLC24A3;TSHZ2;ZFHX3,2.0457253544278913e-10,3.243672634047828e-10,9.689152672218562
LHb,Oval/Medial,MHb.1,100,500,464,100,12,4.138576025744167,9.506809287582894e-05,ASIC2;BCL11A;DLG2;FTH1;KCND2;LDB2;LEF1;NFIB;PLEKHA5;PPP3CA;RIMS1;SOX5,0.00015210894860132632,0.000260015296754404,3.817845235560034
LHb,Oval/Medial,MHb.2,100,500,464,100,14,4.963307493540052,4.155016190936235e-06,ANO3;ASIC2;DGKG;EPHA6;GABRA2;MDGA2;NFIB;NXPH1;PDZRN4;PEX5L;SGCD;SHANK2;SOX5;TCF4,7.914316554164257e-06,1.3922567341357018e-05,5.101586582958375
LHb,Oval/Medial,MHb.3,100,500,464,100,15,5.392768243154723,7.684493820355377e-07,ADCY2;ARPP21;CACNA2D3;GRM1;KCNQ5;NECAB1;NFIB;NXPH1;PEX5L;PLEKHG1;PROX1;PTPRT;SLIT3;TCF4;TMEM108,1.5368987640710754e-06,2.794361389220137e-06,5.813354738650745
LHb,Hbx,LHb.1,200,50,47,200,8,14.990384615384615,2.5476645010290284e-07,DACH1;EBF1;LRP1B;NDST4;SEMA3D;SLIT2;SNTG1;SORCS3,8.492215003430095e-07,1.000309988134097e-06,6.070979019025439
LHb,Hbx,LHb.2,200,50,47,199,14,32.191973791973794,1.5150710786220679e-15,ERBB4;GALNT13;GRIN3A;HTR2C;NCAM2;OPCML;PARD3B;PDE1A;PRKD1;PRKG1;SLC8A1;THSD7B;TRPM3;VAV3,1.0100473857480453e-14,1.3103317436731397e-14,13.995658251082551
LHb,Hbx,LHb.3,200,50,47,200,6,10.582599949710838,4.678809856871479e-05,CDH10;EBF1;LRP1B;MGAT4C;SNTG1;SORCS3,9.850126014466271e-05,0.0001367323428492122,4.006558213457995
LHb,Hbx,LHb.4,200,50,47,200,2,3.1481481481481484,0.14055849624574146,CDH10;SNTG1,0.1661531723856104,0.21150751224554232,0.7794913622612124
LHb,Hbx,LHb.5,200,50,47,200,5,8.564102564102564,0.0004892100365464761,ERBB4;GALNTL6;NDST4;SEMA3D;SORCS3,0.0009784200730929523,0.0011859637249611544,3.009474645971691
LHb,Hbx,LHb.6,200,50,47,200,19,52.64364640883978,1.268043425172319e-23,BRINP3;CNTNAP2;DLGAP1;ERBB4;GALNT13;GALNTL6;GNG8;KCTD8;LCORL;NDST4;OPCML;PCDH9;PRKD1;ROBO1;SYT9;TENM2;THSD7B;TRPM3;VAV3,1.6907245668964255e-22,2.0808917746417543e-22,21.771927136825653
LHb,Hbx,LHb.7,200,50,47,199,14,32.191973791973794,1.5150710786220679e-15,FGF14;HTR2C;KLHL1;LRP1B;MGAT4C;MSI2;NWD2;PDE4D;PRKD1;PRKG1;RBMS3;SLC8A1;THSD7A;TRPM3,1.0100473857480453e-14,1.3103317436731397e-14,13.995658251082551
LHb,Hbx,MHb.1,200,50,47,195,3,4.982599431818182,0.026241778901214367,GNG8;OPCML;THSD7B,0.040371967540329796,0.04526883691853691,1.3939200845979627
LHb,Hbx,MHb.2,200,50,47,200,12,25.595744680851062,1.4032076063681932e-12,BRINP3;DACH1;DLGAP1;GNG8;KCTD8;LCORL;MCTP1;NWD2;PDE1A;SYT9;THSD7B;VAV3,8.018329179246819e-12,9.868712835996085e-12,11.095916118477627
LHb,Hbx,MHb.3,200,50,47,200,4,6.657332700522069,0.004171160051942795,DACH1;ERBB4;LCORL;SYT9,0.006951933419904658,0.00842126950549965,2.157894395866996
LHb,Lateral,LHb.1,200,50,46,200,7,13.048624950179354,3.221882952082091e-06,AGBL4;LHFPL3;LINGO2;LSAMP;MACROD2;MAST4;SNTG1,8.59168787221891e-06,1.1026765183596462e-05,5.065921508859981
LHb,Lateral,LHb.2,200,50,46,199,10,20.627572016460906,5.844290680081696e-10,ADGRB3;CSMD3;ERBB4;GALNT13;GRID1;HTR2C;NCAM2;PCDH15;PLCL1;TRPM3,2.3377162720326783e-09,3.0553680080390145e-09,8.631208200175012
LHb,Lateral,LHb.3,200,50,46,200,7,13.048624950179354,3.221882952082091e-06,CTNNA2;KLHL29;LRFN5;LSAMP;MGAT4C;NLGN1;SNTG1,8.59168787221891e-06,1.1026765183596462e-05,5.065921508859981
LHb,Lateral,LHb.4,200,50,46,200,2,3.219926538108356,0.13576896184351867,LSAMP;SNTG1,0.1661531723856104,0.20541876023605662,0.7794913622612124
LHb,Lateral,LHb.5,200,50,46,200,7,13.048624950179354,3.221882952082091e-06,AGBL4;CSMD3;DLG2;ERBB4;LINGO2;LSAMP;TENM1,8.59168787221891e-06,1.1026765183596462e-05,5.065921508859981
LHb,Lateral,LHb.6,200,50,46,200,8,15.385964912280702,2.1395300238841497e-07,CNTNAP2;ERBB4;GALNT13;KCTD8;RIMS1;ROBO1;TENM2;TRPM3,7.780109177760543e-07,8.452464291887999e-07,6.10901430854164
LHb,Lateral,LHb.7,200,50,46,199,21,66.28449438202247,1.8870065262367553e-27,ADGRB3;CHRM2;CPNE4;CTNNA2;FGF14;GRID1;GRIK2;HTR2C;KLHL29;LINGO2;LRFN5;MGAT4C;MSI2;NLGN1;NRG1;NWD2;PDE4D;RBMS3;SYT1;THSD7A;TRPM3,7.548026104947021e-26,4.7586986090291755e-26,25.122166606491362
LHb,Lateral,MHb.1,200,50,46,195,4,6.99725754176016,0.003524472013684785,DLG2;KCNMA1;PLCL1;RIMS1,0.006408130933972336,0.007419941081441653,2.193268623122205
LHb,Lateral,MHb.2,200,50,46,200,4,6.816326530612245,0.003857802603823959,DPP10;KCNMA1;KCTD8;NWD2,0.006709221919693842,0.00791344123861325,2.173327842808212
LHb,Lateral,MHb.3,200,50,46,200,2,3.219926538108356,0.13576896184351867,DPP10;ERBB4,0.1661531723856104,0.20541876023605662,0.7794913622612124
LHb,Marginal,LHb.1,200,50,48,200,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Marginal,LHb.2,200,50,48,199,2,3.0953431913484883,0.14422589873540878,LY6H;SPOCK2,0.1661531723856104,0.21516217993161219,0.7794913622612124
LHb,Marginal,LHb.3,200,50,48,200,1,1.4993050358173847,0.4926859498928149,GABRA1,0.5186167893608578,0.6141369295194427,0.28515342777347724
LHb,Marginal,LHb.4,200,50,48,200,3,4.746192893401015,0.029571315637387123,GABRA1;SCG2;SLC22A17,0.040788021568809826,0.050334154276403614,1.3894673597132252
LHb,Marginal,LHb.5,200,50,48,200,2,3.079490557751427,0.1453840258374091,GABRA1;SCG2,0.1661531723856104,0.2158834722411643,0.7794913622612124
LHb,Marginal,LHb.6,200,50,48,200,3,4.746192893401015,0.029571315637387123,GABBR1;OLFM1;THY1,0.040788021568809826,0.050334154276403614,1.3894673597132252
LHb,Marginal,LHb.7,200,50,48,199,1,1.5069847410272943,0.49094944027253845,APP,0.5186167893608578,0.6141369295194427,0.28515342777347724
LHb,Marginal,MHb.1,200,50,48,195,6,10.606953892668178,4.589290701993647e-05,ITM2B;ITM2C;PCSK1N;SCG2;SYT4;TIMP2,9.850126014466271e-05,0.0001347314701502722,4.006558213457995
LHb,Marginal,MHb.2,200,50,48,200,1,1.4993050358173847,0.4926859498928149,GABBR1,0.5186167893608578,0.6141369295194427,0.28515342777347724
LHb,Marginal,MHb.3,200,50,48,200,2,3.079490557751427,0.1453840258374091,PRNP;SYT4,0.1661531723856104,0.2158834722411643,0.7794913622612124
LHb,Oval/Medial,LHb.1,200,50,48,200,12,24.882978723404257,1.8481800380027185e-12,CACNA2D1;CADPS;CNTN4;DAB1;FAM155A;FRMD4A;KALRN;KCNIP4;LINGO2;NTNG1;RBFOX1;RMST,8.214133502234305e-12,1.2544209813716433e-11,11.085438242946633
LHb,Oval/Medial,LHb.2,200,50,48,199,5,8.408055622152961,0.0005277717516764366,CACNA1C;CSMD1;KCNQ3;KIRREL3;LRRC7,0.0010052795270027364,0.0012698267709508248,2.997713161969364
LHb,Oval/Medial,LHb.3,200,50,48,200,12,24.882978723404257,1.8481800380027185e-12,ADARB2;CADPS;CELF2;CTNNA2;KALRN;KCTD16;LRRC4C;LRRTM4;MARCH1;PTPRD;RMST;UNC5C,8.214133502234305e-12,1.2544209813716433e-11,11.085438242946633
LHb,Oval/Medial,LHb.4,200,50,48,200,20,55.72222222222222,3.869122703412511e-25,ARPP21;CACNA2D1;CADPS;CELF2;DAB1;FRMD4A;GRM7;KALRN;KCNIP4;KCTD16;LRRC4C;LRRTM4;MARCH1;NAV3;NRXN3;NTNG1;PTPRD;RBFOX1;RMST;XKR4,7.738245406825021e-24,7.738245406825021e-24,23.111357501399482
LHb,Oval/Medial,LHb.5,200,50,48,200,18,46.285714285714285,1.0149457999367111e-21,CACNA2D1;CADPS;CNTN4;CNTN5;DLG2;FRMD4A;GRM7;KALRN;KCNIP4;KCTD16;LINGO2;LRRC7;MARCH1;NAV3;NTNG1;RBFOX1;RMST;XKR4,1.014945799936711e-20,1.412098504259772e-20,19.993557149294514
LHb,Oval/Medial,LHb.6,200,50,48,200,0,0.0,1.0,,1.0,1.0,-0.0
LHb,Oval/Medial,LHb.7,200,50,48,199,4,6.539393939393939,0.004422043715267453,CNTN5;CTNNA2;GRIK2;LINGO2,0.007075269944427925,0.008611283283777318,2.1502569857486917
LHb,Oval/Medial,MHb.1,200,50,48,195,6,10.606953892668178,4.589290701993647e-05,ASIC2;CNTN4;DLG2;IL1RAPL1;KCND2;PPP3CA,9.850126014466271e-05,0.0001347314701502722,4.006558213457995
LHb,Oval/Medial,MHb.2,200,50,48,200,3,4.746192893401015,0.029571315637387123,ASIC2;EPHA6;IL1RAPL1,0.040788021568809826,0.050334154276403614,1.3894673597132252
LHb,Oval/Medial,MHb.3,200,50,48,200,7,12.41033741943637,4.328283808140817e-06,ARPP21;ASIC2;AUTS2;CACNA2D1;CSMD1;NTNG1;RBFOX1,1.0820709520352042e-05,1.4427612693802724e-05,4.965744261348582
LHb,Hbx,LHb.1,200,100,94,200,15,14.359562093739308,3.285100180541882e-12,ARL15;CDH18;DACH1;EBF1;GRIN2A;LRP1B;LUZP2;MACROD2;MYO16;NDST4;SEMA3D;SLIT2;SNTG1;SORCS3;TMTC2,1.1945818838334115e-11,2.081647639155252e-11,10.92278407573564
LHb,Hbx,LHb.2,200,100,94,199,25,29.156255205730467,1.56414292251819e-25,CSMD3;ERBB4;FOXP2;GALNT13;GRIN3A;HTR2C;KCNH5;LHX9;MYO16;NCALD;NCAM2;NEK7;OPCML;PARD3B;PBX3;PDE1A;PRKD1;PRKG1;RIMBP2;SGCZ;SLC8A1;TCF7L2;THSD7B;TRPM3;VAV3,1.04276194834546e-24,3.2291982916504567e-24,23.981814825149577
LHb,Hbx,LHb.3,200,100,94,200,11,9.807930133231338,7.792808313524102e-08,CDH10;CDH18;EBF1;HS6ST2;LRP1B;LUZP2;MGAT4C;NLGN1;PBX1;SNTG1;SORCS3,1.7317351807831337e-07,3.1171233254096407e-07,6.761518520123431
LHb,Hbx,LHb.4,200,100,94,200,5,4.027945836934601,0.010325386492879235,CDH10;GRM5;NCALD;NEGR1;SNTG1,0.013767181990505646,0.01926602727534318,1.861154946541881
LHb,Hbx,LHb.5,200,100,94,200,12,10.888427607680333,7.21528051075957e-09,CSMD3;DOK6;ERBB4;GALNTL6;LUZP2;NCALD;NDST4;NEGR1;PBX1;SEMA3D;SORCS3;TMTC2,1.8038201276898922e-08,3.3221435445223916e-08,7.743806771365273
LHb,Hbx,LHb.6,200,100,94,200,26,30.7684246112238,5.8898746513777076e-27,BRINP3;CADPS2;CNTNAP2;DLGAP1;ERBB4;GALNT13;GALNTL6;GNG8;GRM5;KCTD8;LCORL;LPAR1;NDST4;OLFM1;OPCML;PCDH9;PRKD1;PTPRZ1;ROBO1;SYT6;SYT9;SYTL2;TENM2;THSD7B;TRPM3;VAV3,4.711899721102166e-26,1.3961184358821232e-25,25.326803960800625
LHb,Hbx,LHb.7,200,100,94,199,28,34.74570264043948,4.691008937891229e-30,CADPS2;CDH18;DOK6;DPP6;FGF14;GNAO1;GRIN2A;HTR2C;KCNH5;KLHL1;LPAR1;LRP1B;MGAT4C;MSI2;NLGN1;NRG1;NWD2;PBX3;PDE4D;PRKD1;PRKG1;RBMS3;SGCZ;SLC2A13;SLC8A1;TCF7L2;THSD7A;TRPM3,4.691008937891229e-29,1.4296408191668506e-28,28.328733739580418
LHb,Hbx,MHb.1,200,100,94,195,6,5.045815295815296,0.001812735311196392,GNG8;NCALD;OPCML;SYT6;SYTL2;THSD7B,0.0028895732621871052,0.0039867718184388,2.5391662899637377
LHb,Hbx,MHb.2,200,100,94,200,17,16.881768504719325,1.2812490572231671e-14,BRINP3;CACNA1E;CADPS2;CDK14;DACH1;DLGAP1;GNG8;KCTD8;LCORL;MCTP1;NEK7;NWD2;PDE1A;SYT9;THSD7B;VAV3;ZIC1,5.1249962288926684e-14,9.761897578843177e-14,13.29030644983742
LHb,Hbx,MHb.3,200,100,94,200,6,4.914011246485473,0.0020596087972422346,DACH1;ERBB4;FOXP2;GRM5;LCORL;SYT9,0.0029231749923422537,0.004468303831305187,2.53414518534944
LHb,Lateral,LHb.1,200,100,93,200,13,12.157085561497325,5.29333754837615e-10,AGBL4;CTNND2;DACH1;FSTL5;GRIA1;HDAC9;LHFPL3;LINGO2;LRP1B;LSAMP;MACROD2;MAST4;SNTG1,1.7644458494587168e-09,2.8231133591339467e-09,8.75339166552285
LHb,Lateral,LHb.2,200,100,93,199,17,17.20033256217467,9.77101064651135e-15,ADGRB3;CCDC85A;CSMD3;ERBB4;GALNT13;GRID1;HTR2C;KCNH5;NCAM2;PBX3;PCDH15;PLCL1;PTPRN2;SGCZ;TCF7L2;TRPM3;ZFHX4,4.3426713984494885e-14,7.915755460464891e-14,13.362243031618496
LHb,Lateral,LHb.3,200,100,93,200,12,11.023640661938535,6.3716457426831056e-09,CTNNA2;DCC;GRIA1;KLHL29;LRFN5;LRP1B;LSAMP;MGAT4C;NLGN1;PBX1;SNTG1;TMEFF2,1.6991055313821615e-08,2.954966141534194e-08,7.769779646278919
LHb,Lateral,LHb.4,200,100,93,200,6,4.970849626733025,0.001950461951976296,GRM5;LSAMP;MAGI1;NEGR1;SNTG1;TMEFF2,0.0028895732621871052,0.004245903568927992,2.5391662899637377
LHb,Lateral,LHb.5,200,100,93,200,10,8.869372225745085,6.870915586892643e-07,AGBL4;CSMD3;DLG2;ERBB4;LINGO2;LSAMP;NEGR1;PBX1;RALYL;TENM1,1.3741831173785286e-06,2.5272333193168343e-06,5.861955391317148
LHb,Lateral,LHb.6,200,100,93,200,12,11.023640661938535,6.3716457426831056e-09,CNTNAP2;DCC;ERBB4;GALNT13;GRM5;KCTD8;RCAN2;RIMS1;ROBO1;TENM2;TNR;TRPM3,1.6991055313821615e-08,2.954966141534194e-08,7.769779646278919
LHb,Lateral,LHb.7,200,100,93,199,36,54.30029060381014,2.2958034966884644e-43,ADGRB3;CAMK2D;CCDC85A;CHRM2;CNTNAP4;CPNE4;CTNNA2;DPP6;FGF14;GNAO1;GRID1;GRIK2;HTR2C;KCNH5;KLHL29;LINGO2;LRFN5;LRP1B;MGAT4C;MSI2;NLGN1;NRG1;NRXN1;NTM;NWD2;PBX3;PDE4D;PRKCB;RBMS3;SGCZ;SLC2A13;SYT1;TCF7L2;THSD7A;TMEM163;TRPM3,9.183213986753858e-42,2.0990203398294533e-41,41.03700529565865
LHb,Lateral,MHb.1,200,100,93,195,4,3.2910171186540387,0.03856349863508832,DLG2;KCNMA1;PLCL1;RIMS1,0.04975935307753331,0.06529269610173684,1.3031252745528454
LHb,Lateral,MHb.2,200,100,93,200,10,8.869372225745085,6.870915586892643e-07,CACNA1E;DACH1;DPP10;EML5;FAT3;KCNMA1;KCTD8;MDGA2;NWD2;TNR,1.3741831173785286e-06,2.5272333193168343e-06,5.861955391317148
LHb,Lateral,MHb.3,200,100,93,200,6,4.970849626733025,0.001950461951976296,DACH1;DPP10;ERBB4;GRM5;RASGEF1B;TMEFF2,0.0028895732621871052,0.004245903568927992,2.5391662899637377
LHb,Marginal,LHb.1,200,100,95,200,1,0.747139955094622,0.7395516702667841,CHL1,0.7395516702667841,0.8981272655991306,0.13103147774847784
LHb,Marginal,LHb.2,200,100,95,199,6,4.883972754264423,0.002119301869448134,CALY;CBLN2;GPM6A;LY6H;SPOCK2;TSPAN13,0.0029231749923422537,0.004582274312320289,2.53414518534944
LHb,Marginal,LHb.3,200,100,95,200,3,2.3137276539395275,0.14854407904394232,CHGA;GABRA1;PCDH10,0.1697646617645055,0.21669609055875866,0.7701527074837171
LHb,Marginal,LHb.4,200,100,95,200,3,2.3137276539395275,0.14854407904394232,GABRA1;SCG2;SLC22A17,0.1697646617645055,0.21669609055875866,0.7701527074837171
LHb,Marginal,LHb.5,200,100,95,200,4,3.135007849293564,0.044501501523646306,CD47;CHL1;GABRA1;SCG2,0.05562687690455788,0.07054956326965678,1.2547153222484813
LHb,Marginal,LHb.6,200,100,95,200,3,2.3137276539395275,0.14854407904394232,GABBR1;OLFM1;THY1,0.1697646617645055,0.21669609055875866,0.7701527074837171
LHb,Marginal,LHb.7,200,100,95,199,2,1.525899241307789,0.38310974816953836,APP;CBLN2,0.3953631778079246,0.5045066642561822,0.40300378120216435
