mouse_gene,scores,logFC_vs_other_region,pvals,pvals_adj,pct_nz_group,pct_nz_reference,region,mouse_gene_upper,is_region_marker
Pgm2l1,2.9015198,0.65394753,0.0037135739303731665,0.011729556399880096,0.09538858432763625,0.0779320987654321,LHb,PGM2L1,True
Naaladl2,2.900935,0.30672473,0.003720511357864246,0.011746880970808936,0.28061915511125446,0.28114478114478114,LHb,NAALADL2,True
Gpr176,2.891445,1.7256246,0.003834747394252927,0.012072214694830885,0.03147371815543373,0.012205387205387205,LHb,GPR176,True
Megf9,2.8827593,0.5718386,0.00394208533674433,0.012378806119557278,0.13189293776201225,0.1177749719416386,LHb,MEGF9,True
Onecut2,2.879734,2.4082363,0.003980108518842576,0.01249093040207192,0.02399226056110932,0.004699775533108867,LHb,ONECUT2,True
Arhgdig,2.8761177,1.2215841,0.004025994852114706,0.012630036216632149,0.037149306675266044,0.017957351290684626,LHb,ARHGDIG,True
Slc38a9,2.8704183,0.68865013,0.004099291795769469,0.012832600115457938,0.0779748468236053,0.059834455667789,LHb,SLC38A9,True
Foxn3,2.861906,0.48279828,0.004211016045963907,0.013134050239773657,0.1672363753627862,0.15635521885521886,LHb,FOXN3,True
Ldlr,2.8560467,1.1937724,0.0042895220026680616,0.013363447302225714,0.03798774588842309,0.01893939393939394,LHb,LDLR,True
Flrt1,2.8346329,1.5954151,0.004587836956408813,0.014216142293086695,0.02799097065462754,0.008978675645342313,LHb,FLRT1,True
Slc30a3,2.8197103,3.660003,0.004806703857624105,0.014823343164360323,0.02057400838439213,0.0016835016835016834,LHb,SLC30A3,True
Il1rapl2,2.816922,0.3628179,0.004848631533195612,0.014935557998369646,0.1617542728152209,0.14695566778900113,LHb,IL1RAPL2,True
Dennd6b,2.814391,0.70879775,0.0048869765684043,0.01503649343616883,0.09016446307642696,0.07351290684624018,LHb,DENND6B,True
Cdyl2,2.8099306,1.1049706,0.0049552192378161195,0.015223299367839645,0.049209932279909704,0.030934343434343436,LHb,CDYL2,True
Tmem164,2.7988193,0.76184684,0.0051289846168002615,0.01571534877377235,0.06610770719122863,0.04819023569023569,LHb,TMEM164,True
Lrrfip1,2.796698,0.6244788,0.00516277502744832,0.015797935313843468,0.11228635923895518,0.09708193041526375,LHb,LRRFIP1,True
Scarb2,2.7958755,0.7133579,0.00517593212828412,0.015832205403743502,0.08416639793614963,0.06705948372615039,LHb,SCARB2,True
Fnbp1,2.7899053,0.40933755,0.005272346270055736,0.016096678164996513,0.1705901322154144,0.15845959595959597,LHb,FNBP1,True
Gsg1l,2.7736778,3.3297334,0.005542652646413787,0.016842458492531093,0.021025475653015158,0.0024551066217732885,LHb,GSG1L,True
Serpine2,2.7624667,0.47784573,0.0057366427882228205,0.0173992494092451,0.09029345372460497,0.07246071829405162,LHb,SERPINE2,True
Astn1,2.7503774,0.3257111,0.005952665315690058,0.017966852301042488,0.26217349242179944,0.2641694725028058,LHb,ASTN1,True
Col4a1,2.7424974,1.1586105,0.00609739311020016,0.01837282666868249,0.038310222508868105,0.020061728395061727,LHb,COL4A1,True
Prokr2,2.7376697,1.5356337,0.006187618524695475,0.018630813409707615,0.033408577878103835,0.015221661054994388,LHb,PROKR2,True
Adarb1,2.7291057,0.596879,0.006350636538465161,0.019079039006254454,0.14317961947758787,0.13236531986531985,LHb,ADARB1,True
Lnx1,2.726986,0.9860299,0.0063915782779454585,0.01919134558117093,0.045727184779103515,0.02770763187429854,LHb,LNX1,True
Ghr,2.7222493,1.2207944,0.006483920825119585,0.01944695333697558,0.03663334408255402,0.018518518518518517,LHb,GHR,True
Asxl3,2.722019,0.7273042,0.006488440686396409,0.01945690176167258,0.0781038374717833,0.06130751964085297,LHb,ASXL3,True
D630045J12Rik,2.7204247,0.75495243,0.006519812915711089,0.019540110044770586,0.07371815543373106,0.05674803591470258,LHb,D630045J12RIK,True
Slc44a5,2.7182393,0.5991487,0.00656303351643851,0.019644164901627112,0.07500806191551113,0.057589786756453425,LHb,SLC44A5,True
Pgbd5,2.7164438,0.9518002,0.006598740262258419,0.019736431904961153,0.05888423089326024,0.04152637485970819,LHb,PGBD5,True
Lyst,2.700608,0.6685896,0.006921284943325711,0.02061347522708403,0.09106739761367301,0.07512626262626262,LHb,LYST,True
Fbn1,2.6961963,3.0751104,0.00701363122346871,0.020865456141181973,0.020316027088036117,0.002244668911335578,LHb,FBN1,True
Tshz3,2.6896088,1.243954,0.0071535819511150435,0.02125444306746617,0.03469848435988391,0.016764870931537598,LHb,TSHZ3,True
Actl6b,2.689273,1.0980659,0.00716077884551873,0.021271918792702564,0.054111576910673975,0.03689674523007856,LHb,ACTL6B,True
Syngr1,2.6804276,0.6117392,0.007352819434994001,0.021778402190263314,0.13692357304095454,0.12528058361391695,LHb,SYNGR1,True
Mical2,2.6753087,0.9501272,0.007466046183736097,0.02208546031856828,0.060948081264108354,0.044121773288439955,LHb,MICAL2,True
Adora1,2.6697314,1.5229135,0.007591193422108005,0.02242285493108053,0.028055465978716543,0.010171156004489338,LHb,ADORA1,True
Hpca,2.6458564,2.006957,0.008148441740969466,0.023946410821253834,0.02328281199613028,0.005541526374859708,LHb,HPCA,True
Klhl4,2.6363082,0.99381196,0.008381354285054819,0.024559493761007554,0.033860045146726865,0.016133557800224466,LHb,KLHL4,True
Slc23a2,2.6317494,0.6280429,0.008494650201495618,0.024859954226378076,0.09912931312479845,0.08403479236812571,LHb,SLC23A2,True
Adra1b,2.6272647,3.478672,0.008607434276594297,0.025171804271182926,0.019219606578523056,0.0016133557800224467,LHb,ADRA1B,True
Thsd4,2.6256042,0.7067516,0.008649533857584265,0.025285778085383244,0.06759109964527572,0.05085578002244669,LHb,THSD4,True
Wnt3,2.6250377,1.9731796,0.008663940104675234,0.025323316081156833,0.02328281199613028,0.005681818181818182,LHb,WNT3,True
Gnai1,2.6221414,0.60416335,0.008737920951809783,0.025530323590231798,0.07287971622057401,0.055836139169472505,LHb,GNAI1,True
Arhgap44,2.621152,0.5355404,0.008763319737287698,0.02559528652051797,0.12757175104804902,0.11433782267115601,LHb,ARHGAP44,True
Sipa1l3,2.6081417,0.85659283,0.009103527127284312,0.026498029743355,0.0672686230248307,0.051066217732884396,LHb,SIPA1L3,True
Kcnip2,2.5993,2.3933334,0.009341409608849249,0.02710265478441912,0.022444372782973235,0.005050505050505051,LHb,KCNIP2,True
Rgs11,2.5970175,1.4469246,0.009403713496069105,0.027249205625030058,0.030377297645920672,0.013047138047138047,LHb,RGS11,True
Zeb1,2.5920331,0.38430765,0.009541058435416791,0.027607624363661286,0.19529184134150274,0.18799102132435466,LHb,ZEB1,True
Cyld,2.591853,0.54427326,0.00954606009858981,0.027617156518456483,0.1252499193808449,0.11202300785634119,LHb,CYLD,True
Tspan9,2.5790594,1.3771251,0.009906977295021263,0.028605026373968032,0.028506933247339567,0.01122334455667789,LHb,TSPAN9,True
Nln,2.577698,1.0949397,0.009946090452814332,0.028692351181428898,0.04385682038052241,0.026936026936026935,LHb,NLN,True
Runx1t1,2.574002,0.46645895,0.010052968653975338,0.028959353157266447,0.14059980651402773,0.12829685746352412,LHb,RUNX1T1,True
Dlk2,2.5654325,1.9577097,0.010304726909363248,0.02963708352755166,0.025411157691067398,0.008277216610549944,LHb,DLK2,True
Spns2,2.5542853,2.0769463,0.01064060077507423,0.030510852249038413,0.022379877458884232,0.005260942760942761,LHb,SPNS2,True
B3gat2,2.552028,1.2760482,0.010709795645112147,0.030676632647368335,0.034440503063527896,0.017466329966329967,LHb,B3GAT2,True
Gigyf1,2.5457044,0.7908238,0.010905750395919931,0.031177184986568553,0.0618510158013544,0.04559483726150393,LHb,GIGYF1,True
Adamts2,2.5436609,2.026169,0.010969751412768933,0.031326929573011565,0.02231538213479523,0.005260942760942761,LHb,ADAMTS2,True
Baiap3,2.5427365,0.7552003,0.010998815760640665,0.03139330244015577,0.05546597871654305,0.03886083052749719,LHb,BAIAP3,True
Arntl,2.5398023,0.9432148,0.011091515348980917,0.03161883341025138,0.05320864237342793,0.036826599326599326,LHb,ARNTL,True
Cyth1,2.5332208,0.7456561,0.011301972613378565,0.03216210538729738,0.06997742663656885,0.05415263748597082,LHb,CYTH1,True
Kcna1,2.5311308,1.6461823,0.011369544567671057,0.03231459908312763,0.02618510158013544,0.009259259259259259,LHb,KCNA1,True
Ralgapa2,2.5213175,0.37655902,0.011691634871871592,0.03316594073176482,0.21212512092873267,0.20868406285072952,LHb,RALGAPA2,True
Arhgef3,2.5209365,1.3451482,0.011704297054204758,0.03319603802415605,0.029151886488229604,0.012275533108866442,LHb,ARHGEF3,True
Zdhhc22,2.5100143,1.4151365,0.012072629017436994,0.034180776187124694,0.03211867139632377,0.015432098765432098,LHb,ZDHHC22,True
Abcc8,2.5052164,1.5188202,0.01223765418459412,0.03461165526067667,0.027410512737826506,0.010662177328843996,LHb,ABCC8,True
Slc41a2,2.504957,0.9173535,0.012246629868463709,0.034630985685734354,0.05591744598516608,0.039913019079685745,LHb,SLC41A2,True
Specc1,2.496735,0.47122556,0.012534251318535009,0.03537011777343052,0.1547887778136085,0.1447811447811448,LHb,SPECC1,True
Gpc1,2.4929163,1.0446221,0.012669867225525424,0.03570920062256033,0.039535633666559176,0.023007856341189674,LHb,GPC1,True
Atp8b2,2.4807253,1.0104876,0.01311153870268644,0.03688974404521711,0.04385682038052241,0.027567340067340067,LHb,ATP8B2,True
Sptbn4,2.4800944,0.43745345,0.013134755264524118,0.036948637635422193,0.16852628184456628,0.16028338945005613,LHb,SPTBN4,True
Mrap2,2.474104,2.4158516,0.013357081567117998,0.037508818463217644,0.020638503708481134,0.004068462401795735,LHb,MRAP2,True
Ddah1,2.466654,0.90661204,0.013638203059488171,0.03823850485131239,0.06223798774588842,0.04671717171717172,LHb,DDAH1,True
Synj2,2.466511,1.4531686,0.013643656123359068,0.038247164262622695,0.02566913898742341,0.009118967452300786,LHb,SYNJ2,True
P4ha2,2.4640455,2.666934,0.013737869805796,0.03847155795870782,0.019735569171235087,0.0032267115600448934,LHb,P4HA2,True
Sulf1,2.4589171,2.1036377,0.013935674497505482,0.0389981894458739,0.021799419542083198,0.005331088664421998,LHb,SULF1,True
Daam1,2.453991,0.5257118,0.014128054433105422,0.03947508731309038,0.11318929377620122,0.09974747474747475,LHb,DAAM1,True
Tmem106c,2.4454226,1.2672988,0.014468243464207468,0.04032815376194582,0.026249596904224445,0.009820426487093154,LHb,TMEM106C,True
Pkp2,2.4454222,1.7293849,0.014468270558304271,0.04032815376194582,0.025733634311512415,0.009399551066217733,LHb,PKP2,True
Camkk1,2.4424117,1.5914953,0.014589501655701869,0.040631058760498925,0.027926475330538537,0.011644219977553312,LHb,CAMKK1,True
Pfkm,2.437378,0.7684194,0.01479420750175161,0.04112326969253003,0.06397936149629152,0.04847081930415264,LHb,PFKM,True
Lrrtm2,2.4270709,1.029537,0.015221281303712572,0.042116478385374675,0.050435343437600776,0.03479236812570146,LHb,LRRTM2,True
Tnrc6c,2.421139,0.27043936,0.015471956443045104,0.0427354671219697,0.27778136085133825,0.2829685746352413,LHb,TNRC6C,True
Ppfibp1,2.413525,1.5348469,0.015799039341404933,0.043527416342569375,0.024056755885198323,0.007856341189674524,LHb,PPFIBP1,True
Scn9a,2.4037704,0.40137044,0.01622695949142795,0.04460759173586796,0.1252499193808449,0.11174242424242424,LHb,SCN9A,True
Mboat2,2.4030702,0.6474694,0.016258067918521794,0.044677921947347946,0.07371815543373106,0.058712121212121215,LHb,MBOAT2,True
Wsb1,2.3978333,0.40539253,0.016492372140008746,0.04528333379131582,0.15356336665591744,0.14295735129068463,LHb,WSB1,True
Msrb3,2.3934243,1.6204157,0.016691929244698603,0.04578462871510936,0.026830054821025476,0.010872615039281707,LHb,MSRB3,True
Hdac7,2.3896546,0.79330677,0.016864219523804846,0.04624152412231622,0.053724604966139955,0.03822951739618406,LHb,HDAC7,True
Ccnd2,2.388758,1.465446,0.01690543781441065,0.04633098214979536,0.025411157691067398,0.009399551066217733,LHb,CCND2,True
Macrod1,2.3833299,1.0393931,0.017156812505003262,0.046964197371539645,0.0381812318606901,0.022376543209876542,LHb,MACROD1,True
Itgb8,2.3786933,0.77583313,0.017374125588732567,0.04747068942529548,0.04127700741696227,0.025392817059483725,LHb,ITGB8,True
Ergic1,2.3776824,0.7033208,0.017421825804800038,0.047584942990989636,0.07907126733311835,0.06474466891133558,LHb,ERGIC1,True
Myo18a,2.3765316,0.59601104,0.017476261554461293,0.04770945664867703,0.08294098677845856,0.06846240179573512,LHb,MYO18A,True
Gpc3,2.3740215,2.1052864,0.01759552202030315,0.04800262585231969,0.02108997097710416,0.005190796857463524,LHb,GPC3,True
Usp46,2.3725622,0.8369144,0.017665185450496574,0.04816018450392417,0.051209287326668816,0.035704264870931535,LHb,USP46,True
Lrrk2,2.3707368,1.0747,0.01775266134711968,0.0483660598432981,0.034440503063527896,0.01865881032547699,LHb,LRRK2,True
Zbtb7c,2.3649693,2.5523777,0.018031569260972026,0.049059530331505,0.019348597226701063,0.0035072951739618407,LHb,ZBTB7C,True
Ttc14,2.364129,0.26769522,0.018072510874294463,0.049154676877705215,0.2709448564979039,0.2732884399551066,LHb,TTC14,True
Gm3510,2.3606973,3.5700197,0.018240612767393367,0.04956188669789815,0.017220251531763948,0.0014029180695847362,LHb,GM3510,True
Kcna4,2.3588483,1.3226482,0.01833174629831137,0.04977606116756529,0.03173169945178975,0.01606341189674523,LHb,KCNA4,True
Kcnma1,85.739716,2.3602426,0.0,0.0,0.9205948372615039,0.7398903579490487,MHb,KCNMA1,True
Nwd2,82.27608,2.7982123,0.0,0.0,0.8451178451178452,0.48842308932602385,MHb,NWD2,True
Kcnip1,59.860878,2.8210135,0.0,0.0,0.5446829405162739,0.1781360851338278,MHb,KCNIP1,True
Trpm3,58.524784,1.9756263,0.0,0.0,0.8289141414141414,0.6111576910673976,MHb,TRPM3,True
Syt9,58.49667,2.4954484,0.0,0.0,0.5777216610549943,0.23044179297000966,MHb,SYT9,True
Kctd8,57.57034,2.2071083,0.0,0.0,0.6691919191919192,0.3599484037407288,MHb,KCTD8,True
Cadps2,56.695614,2.5002348,0.0,0.0,0.5537317620650954,0.20438568203805224,MHb,CADPS2,True
Asic2,56.258724,2.3069625,0.0,0.0,0.6415544332210998,0.35511125443405356,MHb,ASIC2,True
Rgs6,55.683876,2.4293501,0.0,0.0,0.5682519640852974,0.23966462431473717,MHb,RGS6,True
Scube1,55.055534,2.5980575,0.0,0.0,0.5162037037037037,0.1667849080941632,MHb,SCUBE1,True
Kcnd2,51.647476,1.6132587,0.0,0.0,0.8284231200897868,0.6811351177039665,MHb,KCND2,True
Gfra1,51.219944,2.496635,0.0,0.0,0.48751402918069586,0.15878748790712674,MHb,GFRA1,True
Vav3,46.77606,1.7625331,0.0,0.0,0.6049382716049383,0.3576910673976137,MHb,VAV3,True
Dach1,45.423462,2.0906246,0.0,0.0,0.48428731762065097,0.1925185424056756,MHb,DACH1,True
Ano1,45.105537,3.0258408,0.0,0.0,0.36882716049382713,0.06681715575620767,MHb,ANO1,True
Cpne4,44.565132,1.6844472,0.0,0.0,0.5984147025813692,0.35885198323121575,MHb,CPNE4,True
Pde1a,41.52871,1.8675799,0.0,0.0,0.4744668911335578,0.20206385037084812,MHb,PDE1A,True
Car10,40.92281,1.5214952,0.0,0.0,0.5938552188552189,0.3749758142534666,MHb,CAR10,True
Syne1,40.819557,1.3239102,0.0,0.0,0.66084455667789,0.49242179941954206,MHb,SYNE1,True
Gabbr2,40.17286,1.4083724,0.0,0.0,0.5978535353535354,0.4033537568526282,MHb,GABBR2,True
Robo3,39.641224,2.3825376,0.0,0.0,0.36153198653198654,0.09506610770719123,MHb,ROBO3,True
Opcml,39.241985,1.305338,0.0,0.0,0.7046156004489338,0.5394388906804257,MHb,OPCML,True
Pld5,38.689877,2.141062,0.0,0.0,0.38741582491582494,0.13337633021605932,MHb,PLD5,True
Msi2,38.588123,1.2419404,0.0,0.0,0.7059483726150393,0.5037729764592067,MHb,MSI2,True
St6galnac5,38.335243,1.6147485,0.0,0.0,0.49537037037037035,0.26023863269912934,MHb,ST6GALNAC5,True
Cntnap2,38.185184,1.0445715,0.0,0.0,0.8686868686868687,0.7934859722670107,MHb,CNTNAP2,True
Necab3,37.555183,2.1751478,1.1594297175601703e-308,4.3613431817525007e-306,0.36503928170594835,0.11505965817478232,MHb,NECAB3,True
Cdk14,37.526543,1.3413466,3.400464468437062e-308,1.2500571085674883e-305,0.5735129068462402,0.381296356014189,MHb,CDK14,True
Cacna1e,37.321793,1.2783952,7.273745352189896e-305,2.5576702406885123e-302,0.6206509539842873,0.42831344727507253,MHb,CACNA1E,True
Pbx1,37.257217,1.2460871,8.096206890964765e-304,2.7863009885394698e-301,0.6340488215488216,0.4560464366333441,MHb,PBX1,True
Pcp4,37.197056,1.2968467,7.614589524415483e-303,2.5659580324462595e-300,0.6353815937149271,0.4603676233473073,MHb,PCP4,True
Nrp2,36.42244,1.6297355,1.8792191294540437e-290,6.203340697738604e-288,0.4483726150392817,0.20599806514027733,MHb,NRP2,True
Tac2,36.234844,1.7679541,1.721843760470383e-287,5.4609456520800874e-285,0.42445286195286197,0.19593679458239277,MHb,TAC2,True
Sema3e,36.012547,2.0827339,5.322659736092889e-284,1.6556542544481247e-281,0.3541666666666667,0.11157691067397614,MHb,SEMA3E,True
Enox2,35.964325,2.1014123,3.0226137555111313e-283,9.224674999130669e-281,0.3568322109988777,0.11873589164785553,MHb,ENOX2,True
Etv1,35.58522,1.7040062,2.3718249360402833e-277,6.975321516445742e-275,0.4187710437710438,0.18439213157046114,MHb,ETV1,True
Tspan18,35.326027,2.7740338,2.3406995270343317e-273,6.760859794603628e-271,0.2946127946127946,0.057787810383747175,MHb,TSPAN18,True
Apba1,35.300068,1.3472887,5.857991941934477e-273,1.6623336782594767e-270,0.5398428731762065,0.3374395356336666,MHb,APBA1,True
Syt6,35.075195,2.0792987,1.6107097445968332e-269,4.415801715059962e-267,0.34420594837261503,0.10970654627539503,MHb,SYT6,True
Cnnm2,34.724415,1.7628806,3.373574351492439e-264,9.0945941892317e-262,0.39281705948372614,0.1656239922605611,MHb,CNNM2,True
Robo1,34.65783,1.0696925,3.4048840691876264e-263,9.028524560509812e-261,0.7516133557800224,0.6285069332473395,MHb,ROBO1,True
Necab2,34.288475,1.4883722,1.165565400430803e-257,2.992542913010832e-255,0.45265151515151514,0.2276039987100935,MHb,NECAB2,True
Lcorl,34.156734,1.46091,1.0621867022088474e-255,2.6845109231606416e-253,0.46562850729517397,0.24766204450177362,MHb,LCORL,True
Synpr,33.77219,1.8626246,5.05061002208413e-250,1.2377820773819819e-247,0.37282547699214363,0.15885198323121574,MHb,SYNPR,True
Gm5741,33.664318,1.8714747,1.924818903427554e-248,4.646857576558311e-246,0.36574074074074076,0.1527894227668494,MHb,GM5741,True
Pbx3,33.19847,1.6660132,1.1327238231697971e-241,2.617401119967353e-239,0.3818742985409652,0.15691712350854564,MHb,PBX3,True
Dpp6,33.153294,1.0035626,5.076978729504723e-241,1.1566215626723789e-238,0.6917789001122334,0.5712995807803934,MHb,DPP6,True
Cpne9,32.634693,2.137138,1.3212365499349947e-233,2.92753441030117e-231,0.312219416386083,0.09461464043856821,MHb,CPNE9,True
Mcc,32.374786,2.0214014,6.215365547383101e-230,1.3404471697189555e-227,0.3155162738496072,0.0964205095130603,MHb,MCC,True
Sox6,32.293365,2.2404122,8.668148174051288e-229,1.8208739833153193e-226,0.2902637485970819,0.07004192196065785,MHb,SOX6,True
Rbms3,32.282864,1.1665789,1.2170719691382859e-228,2.5238639872835607e-226,0.5836840628507295,0.399742018703644,MHb,RBMS3,True
Ccdc141,32.16807,2.1466162,4.936823062900364e-227,1.0107988992710556e-224,0.2976290684624018,0.07855530474040633,MHb,CCDC141,True
Prkcq,32.003468,2.0999882,9.757554138936602e-225,1.948499237003698e-222,0.30730920314253646,0.09158336020638504,MHb,PRKCQ,True
Rapgef4,31.36206,1.4902474,6.663058824267898e-216,1.2984936925606417e-213,0.4150533108866442,0.2273460174137375,MHb,RAPGEF4,True
Stxbp5l,31.306568,1.2434632,3.7982448941780295e-215,7.313882281348765e-213,0.5187289562289562,0.3517574975814253,MHb,STXBP5L,True
Ptprr,30.898136,1.6391588,1.265344493609838e-209,2.3798775795510614e-207,0.3571127946127946,0.15227346017413737,MHb,PTPRR,True
Plcl1,30.725973,1.2725041,2.561064010704423e-207,4.70741026967546e-205,0.4777637485970819,0.2858432763624637,MHb,PLCL1,True
Sox5,30.046442,1.6285725,2.4298944622217374e-198,4.2261874114447957e-196,0.34602974186307517,0.14492099322799096,MHb,SOX5,True
Lrrc3b,30.012365,1.9671696,6.768690010525299e-198,1.164718733194114e-195,0.3009960718294052,0.1017091260883586,MHb,LRRC3B,True
Tspan13,29.74691,1.2301154,1.9013369087500343e-194,3.203554635315813e-192,0.4718013468013468,0.28068365043534343,MHb,TSPAN13,True
Ano3,29.479961,1.7348119,5.201942545868425e-191,8.67437326591977e-189,0.32246071829405165,0.12479845211222186,MHb,ANO3,True
Zic1,29.30539,1.2077565,8.85442478964471e-189,1.4614318466581956e-186,0.4586139169472503,0.26146404385682037,MHb,ZIC1,True
Ebf1,28.745134,1.5204468,1.0418897178446503e-181,1.6685709095185365e-179,0.3454685746352413,0.15040309577555627,MHb,EBF1,True
Ap3s1,28.627848,1.4858708,3.025512614894618e-180,4.7512297617398485e-178,0.3515011223344557,0.15852950661077073,MHb,AP3S1,True
Lrrc55,28.5606,1.5209051,2.074559651633941e-179,3.2265386889595186e-177,0.3453984287317621,0.14988713318284425,MHb,LRRC55,True
Plch2,28.446356,2.068916,5.406029521692742e-178,8.327859763179057e-176,0.2662738496071829,0.07300870686875202,MHb,PLCH2,True
Mpp6,27.965652,1.4471221,4.253359902517052e-172,6.370194113260492e-170,0.3538860830527497,0.16613995485327313,MHb,MPP6,True
Thsd7a,27.889141,1.0237931,3.613478254769825e-171,5.313455524627447e-169,0.5582912457912458,0.38652047726539823,MHb,THSD7A,True
Alcam,27.83406,1.1661499,1.679764603560142e-170,2.4477650867193963e-168,0.44030583613916946,0.24675910996452757,MHb,ALCAM,True
Gdpd5,27.66946,2.0297384,1.6280216145689252e-168,2.3511830013975325e-166,0.26262626262626265,0.07591099645275717,MHb,GDPD5,True
Grip1,27.614803,1.0472779,7.390378725782224e-168,1.0485910165748024e-165,0.5195005611672279,0.3618832634633989,MHb,GRIP1,True
Cacnb3,26.967916,1.4507351,3.516809476439646e-160,4.861913955676178e-158,0.3343855218855219,0.15188648822960335,MHb,CACNB3,True
Aifm3,26.712725,1.538262,3.349063268079592e-157,4.476950277784082e-155,0.3016273849607183,0.11918735891647855,MHb,AIFM3,True
Tfrc,26.54146,1.4641148,3.222662149014971e-155,4.203754859702997e-153,0.31635802469135804,0.13421476942921637,MHb,TFRC,True
Mtus2,25.868824,1.4006406,1.4942943329674225e-147,1.9031662075392174e-145,0.32631874298540964,0.15401483392454046,MHb,MTUS2,True
Slit2,25.713474,1.1046046,8.262674407182231e-146,1.0280673733551738e-143,0.43764029180695846,0.27171880038697194,MHb,SLIT2,True
Ppia,25.674028,0.88631797,2.2800850814634364e-145,2.8152958925703115e-143,0.5528900112233446,0.4291518864882296,MHb,PPIA,True
Prkar2a,25.644152,1.6405475,4.9132836312779046e-145,5.975365619242114e-143,0.2845117845117845,0.11177039664624315,MHb,PRKAR2A,True
Pacrg,25.636984,1.5226665,5.9063020646904275e-145,7.1294355146543025e-143,0.2927188552188552,0.1180909384069655,MHb,PACRG,True
Tex15,25.5911,2.5321045,1.9164438604307785e-144,2.296183662405025e-142,0.21064814814814814,0.03727829732344405,MHb,TEX15,True
Chrna3,25.481398,2.1162086,3.1695237172637677e-143,3.742120155236602e-141,0.22818462401795736,0.05385359561431796,MHb,CHRNA3,True
Epha6,25.064741,1.0217608,1.2059774064072899e-138,1.413527865843327e-136,0.4757295173961841,0.3138342470170913,MHb,EPHA6,True
Nfat5,24.936262,1.1465992,3.009703276826331e-137,3.5022985973140937e-135,0.37492985409652074,0.20812641083521444,MHb,NFAT5,True
Rap1gap,24.911459,1.2657146,5.590319648254822e-137,6.458815736465839e-135,0.34097923681257014,0.17194453402128346,MHb,RAP1GAP,True
Nr4a2,24.895548,1.4636018,8.313980622563336e-137,9.537491955316452e-135,0.29903198653198654,0.13028055465978716,MHb,NR4A2,True
Nkain3,24.756065,1.3423879,2.667441989381691e-135,3.0171939984789407e-133,0.32007575757575757,0.15162850693324734,MHb,NKAIN3,True
Slc5a7,24.693506,2.2060406,1.2558267515137187e-134,1.410624840676e-132,0.21640011223344557,0.048049016446307644,MHb,SLC5A7,True
Klhl1,24.67402,1.295072,2.0330991165213264e-134,2.2679571179125832e-132,0.31334175084175087,0.14156723637536278,MHb,KLHL1,True
Cox8a,24.563948,0.8666711,3.0689792287886983e-133,3.4000506181956987e-131,0.5246212121212122,0.39761367300870687,MHb,COX8A,True
Hhip,24.405184,2.0749862,1.5066383298489484e-131,1.6578146248507986e-129,0.2185746352413019,0.05172524991938084,MHb,HHIP,True
Ryr2,24.36891,0.9914339,3.654655506659536e-131,3.967386095316644e-129,0.44219977553310885,0.2745565946468881,MHb,RYR2,True
Pam,24.22954,0.8265578,1.0866438398564819e-129,1.171764273978573e-127,0.605148709315376,0.4517897452434699,MHb,PAM,True
Tesc,24.210371,1.6069965,1.730057379609961e-129,1.8532237162378223e-127,0.27174523007856344,0.11067397613673009,MHb,TESC,True
Map1b,24.066729,0.709498,5.578034026188683e-128,5.8970392401047026e-126,0.6508838383838383,0.5381489841986457,MHb,MAP1B,True
Vav2,23.90673,1.9040898,2.6068992445707957e-126,2.720425501995653e-124,0.22474747474747475,0.0618510158013544,MHb,VAV2,True
Ubb,23.821331,0.80879754,2.0079548240064647e-125,2.068705049573539e-123,0.5735830527497194,0.46178652047726537,MHb,UBB,True
Prkd1,23.712538,1.1964191,2.677197031187654e-124,2.740738099965842e-122,0.3194444444444444,0.15253144147049338,MHb,PRKD1,True
Vat1l,23.649591,1.3201481,1.1917718962719489e-123,1.2123843032829418e-121,0.29797979797979796,0.1360206385037085,MHb,VAT1L,True
Cdc14a,23.543062,2.4788296,1.478545263175043e-122,1.4854328963885912e-120,0.1941638608305275,0.03489197033215092,MHb,CDC14A,True
Ndufa4,23.285364,0.983045,6.23805508387547e-120,6.115184301920347e-118,0.43280022446689115,0.3015801354401806,MHb,NDUFA4,True
Nlk,23.212263,1.0995165,3.423765993157735e-119,3.316132631097387e-117,0.3549382716049383,0.19787165430506287,MHb,NLK,True
Clec18a,23.073273,2.854849,8.591117362156664e-118,8.22256351082154e-116,0.1804152637485971,0.024637213801999354,MHb,CLEC18A,True
Zfand5,22.868225,1.2075775,9.626838208132602e-116,9.15965341273793e-114,0.32730078563411896,0.17594324411480167,MHb,ZFAND5,True
Zfp608,22.847988,1.141154,1.530237091491019e-115,1.447461108471768e-113,0.3245650953984287,0.1670428893905192,MHb,ZFP608,True
Tmem56,22.820192,1.3455936,2.890210970725434e-115,2.7179745611327845e-113,0.27125420875420875,0.11247984521122219,MHb,TMEM56,True
Gng8,22.746485,1.0762705,1.5546982974352183e-114,1.4452439632767045e-112,0.36973905723905726,0.22418574653337633,MHb,GNG8,True
B3gat1,22.468933,1.1690133,8.357560243037265e-112,7.724773538921587e-110,0.30176767676767674,0.14492099322799096,MHb,B3GAT1,True
Dpp10,22.429619,0.8163079,2.0236269231744566e-111,1.8597821296787975e-109,0.5709876543209876,0.43321509190583685,MHb,DPP10,True
Nkain2,22.328588,0.712702,1.9498651396469328e-110,1.7818682843948666e-108,0.7124719416386083,0.6280554659787165,MHb,NKAIN2,True
