,,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pheno,lfc,log_adj_pval,sign
tst,1915,Pld3,9.562437,0.59427977,1.150159571752347e-21,9.785961032727954e-21,0.26503871351995234,tst,0.59427977,46.07333814195669,True
tst,1916,Ecsit,9.562005,1.1509967,1.1549756469781042e-21,9.82042050514308e-21,0.21024419297200714,tst,1.1509967,46.06982301012773,True
tst,1917,Rabl6,9.561965,0.52016234,1.1554144601192756e-21,9.82042050514308e-21,0.33055390113162597,tst,0.52016234,46.06982301012773,True
tst,1918,Mir124a-1hg,9.559774,0.56968874,1.1801410109434412e-21,1.0025356310786857e-20,0.34603930911256703,tst,0.56968874,46.04916943809081,True
tst,1919,Tmem33,9.559489,0.621285,1.1833948011814575e-21,1.0046345502787831e-20,0.2662298987492555,tst,0.621285,46.04707801606326,True
tst,1920,Fbxl5,9.55945,0.47232676,1.1838442958444009e-21,1.0046345502787831e-20,0.31447290053603333,tst,0.47232676,46.04707801606326,True
tst,1921,Rad23b,9.559115,0.5485397,1.1876718270857364e-21,1.0073582791442078e-20,0.3025610482430018,tst,0.5485397,46.04437052079841,True
tst,1922,Zfp91,9.5589,0.53892815,1.1901549866372467e-21,1.0089395003723554e-20,0.3984514592019059,tst,0.53892815,46.04280208029487,True
tst,1923,Hibch,9.557042,0.9325046,1.2117002968369156e-21,1.0266703866442516e-20,0.23764145324597974,tst,0.9325046,46.02538092821531,True
tst,1924,Snx1,9.556855,0.72726625,1.2138874578818378e-21,1.0279892643319334e-20,0.25134008338296604,tst,0.72726625,46.02409713615935,True
tst,1925,Ubb,9.556305,0.5948548,1.2203565749267472e-21,1.0329310947277172e-20,0.7290053603335319,tst,0.5948548,46.01930137600722,True
tst,1926,Ncoa1,9.555726,0.48619393,1.2272091529129384e-21,1.0381921956817187e-20,0.4234663490172722,tst,0.48619393,46.01422093266084,True
tst,1927,Amd1,9.554871,0.96396035,1.237383316723471e-21,1.0462563708104784e-20,0.22096486003573557,tst,0.96396035,46.00648342789226,True
tst,1928,Tex2,9.551039,0.4299893,1.2840268091639164e-21,1.0851324542763175e-20,0.3829660512209649,tst,0.4299893,45.96999980266534,True
tst,1929,Rtn4r,9.549083,0.81124747,1.308492975838728e-21,1.1052358804208778e-20,0.2519356759976176,tst,0.81124747,45.95164308124768,True
tst,1930,H2-D1,9.547639,0.4455121,1.3268616295388076e-21,1.1201708070813901e-20,0.2799285288862418,tst,0.4455121,45.938220679879144,True
tst,1931,Unc13a,9.547541,0.5529081,1.3281204249940744e-21,1.1206531660586646e-20,0.3436569386539607,tst,0.5529081,45.93779016057865,True
tst,1932,Kmt5a,9.546342,0.73084444,1.3435731958046682e-21,1.1331055477500104e-20,0.2537224538415724,tst,0.73084444,45.92673972440696,True
tst,1933,Gabarapl1,9.545792,0.6686719,1.3507257070101775e-21,1.1385486285253317e-20,0.41334127456819536,tst,0.6686719,45.9219475414692,True
tst,1934,Terf2ip,9.544995,0.98460305,1.3611380034608441e-21,1.1467323892722832e-20,0.21322215604526504,tst,0.98460305,45.9147853625804,True
tst,1935,Dgki,9.542833,0.531413,1.3898207619236387e-21,1.1702922552107004e-20,0.4032162001191185,tst,0.531413,45.894448351485394,True
tst,1936,Rhbdd2,9.540416,0.760586,1.4226018898827616e-21,1.1972770267872368e-20,0.24597974985110185,tst,0.760586,45.87165202584021,True
tst,1937,Garnl3,9.540102,0.7224701,1.4269219414465833e-21,1.2002931625109496e-20,0.3412745681953544,tst,0.7224701,45.8691360308314,True
tst,1938,Cd200,9.539993,0.57535684,1.4284099547613937e-21,1.2009251718679857e-20,0.26325193567599764,tst,0.57535684,45.86860962358006,True
tst,1939,Mnat1,9.538893,0.61399704,1.4436483007216385e-21,1.2129456417012354e-20,0.3216200119118523,tst,0.61399704,45.858650044030114,True
tst,1940,Chga,9.538854,0.7629127,1.444195491683289e-21,1.2129456417012354e-20,0.2418106015485408,tst,0.7629127,45.858650044030114,True
tst,1941,Pak2,9.53797,0.42516786,1.4565616811374219e-21,1.222701777852845e-20,0.3132817153067302,tst,0.42516786,45.850638877675486,True
tst,1942,Homer2,9.5353365,0.5710907,1.4940092610775719e-21,1.2530839814764451e-20,0.3633114949374628,tst,0.5710907,45.82609416189023,True
tst,1943,Lrba,9.535316,0.52059317,1.494292270881002e-21,1.2530839814764451e-20,0.4032162001191185,tst,0.52059317,45.82609416189023,True
tst,1944,Tmem63b,9.534118,0.46660477,1.5116565388253018e-21,1.2669935679141424e-20,0.3627159023228112,tst,0.46660477,45.81505503518136,True
tst,1945,Golga7,9.533999,0.5954214,1.5133752451591687e-21,1.2677822839971618e-20,0.2614651578320429,tst,0.5954214,45.814432718925765,True
tst,1946,Mtmr7,9.533862,0.7574057,1.5153828461346236e-21,1.2688120779500068e-20,0.2751637879690292,tst,0.7574057,45.81362076883641,True
tst,1947,Pde4dip,9.530168,0.49298584,1.570298020157666e-21,1.3141169571155169e-20,0.4478856462179869,tst,0.49298584,45.77853693532022,True
tst,1948,Chd3,9.529716,0.5462751,1.5771501028183006e-21,1.3191739854358099e-20,0.39189994044073856,tst,0.5462751,45.77469608776676,True
tst,1949,Acyp2,9.526207,0.6274044,1.6313435285262543e-21,1.3638031898479487e-20,0.43537820131030375,tst,0.6274044,45.741424599838076,True
tst,1950,Ddx3y,9.523427,0.52366555,1.6756091573175043e-21,1.400091259999485e-20,0.3019654556283502,tst,0.52366555,45.71516443967028,True
tst,1951,Crebzf,9.523309,0.58389705,1.677512179810898e-21,1.4009632968892038e-20,0.27695056581298394,tst,0.58389705,45.714541790664214,True
tst,1952,Brix1,9.521815,1.1188242,1.7018030058290597e-21,1.4205218945737496e-20,0.20786182251340082,tst,1.1188242,45.700677524400895,True
tst,1953,Spire2,9.521334,0.98930836,1.709707523890494e-21,1.4263895626644233e-20,0.2167957117331745,tst,0.98930836,45.696555389598025,True
tst,1954,Swi5,9.517767,0.81913066,1.769407723270383e-21,1.4754416728774314e-20,0.4097677188802859,tst,0.81913066,45.66274447567317,True
tst,1955,Cab39,9.51585,0.4656932,1.802324837236452e-21,1.5021216511568835e-20,0.31745086360929126,tst,0.4656932,45.644823317037826,True
tst,1956,Timm17b,9.515448,1.1397607,1.8093225700058604e-21,1.5071832670534255e-20,0.20964860035735558,tst,1.1397607,45.64145933711066,True
tst,1957,Rac1,9.5130205,0.3687043,1.8520519762415868e-21,1.5419893420168717e-20,0.3496128648004765,tst,0.3687043,45.61862849655557,True
tst,1958,Slc38a2,9.512676,0.4302025,1.8581869550720996e-21,1.5463074906373337e-20,0.36688505062537224,tst,0.4302025,45.6158320351605,True
tst,1959,Atxn10,9.511822,0.74081755,1.8735239952125213e-21,1.5582749066303327e-20,0.44312090530077425,tst,0.74081755,45.6081224795827,True
tst,1960,Ptpn9,9.510073,0.6416374,1.9052945173555783e-21,1.5838914442595938e-20,0.29064919594997024,tst,0.6416374,45.59181710150155,True
tst,1961,Sema3e,9.5080185,0.6531119,1.9432789377409844e-21,1.61464491554809e-20,0.5419892793329363,tst,0.6531119,45.572586793914176,True
tst,1962,Adss,9.504943,0.53695244,2.001569997844716e-21,1.6622309783425653e-20,0.26980345443716497,tst,0.53695244,45.543541196965215,True
tst,1963,Gtf3c6,9.504334,0.99479896,2.0133200704095964e-21,1.6711376674041364e-20,0.20786182251340082,tst,0.99479896,45.538197227422955,True
tst,1964,Rars,9.504,0.8311012,2.0197926029219278e-21,1.675656947217978e-20,0.22394282310899344,tst,0.8311012,45.535496564202745,True
tst,1965,Dnajc5,9.501613,0.51241636,2.0666553410587628e-21,1.7136630401800584e-20,0.3853484216795712,tst,0.51241636,45.513068651692606,True
tst,1966,Pdcd4,9.500826,0.48878455,2.082317512173374e-21,1.7257722462354013e-20,0.3162596783799881,tst,0.48878455,45.50602723059888,True
tst,1967,Morf4l2,9.499382,0.6330785,2.1114034747520574e-21,1.7484304501169216e-20,0.38653960690887434,tst,0.6330785,45.492983360035545,True
tst,1968,Cox19,9.499362,1.0670875,2.111801960667537e-21,1.7484304501169216e-20,0.21798689696247767,tst,1.0670875,45.492983360035545,True
tst,1969,Hpcal1,9.498143,0.5840342,2.1366539358486137e-21,1.7681082468123908e-20,0.2614651578320429,tst,0.5840342,45.48179167196705,True
tst,1970,Ptprj,9.496876,0.559761,2.1628150718025967e-21,1.7888488736948723e-20,0.3776057176891007,tst,0.559761,45.4701295342189,True
tst,1971,Kcnd2,9.495245,0.7152212,2.1969465024551588e-21,1.8161572962993914e-20,0.8862418106015485,tst,0.7152212,45.45497896654789,True
tst,1972,Agpat3,9.494291,0.4058796,2.217136855715419e-21,1.8319191597502666e-20,0.38892197736748063,tst,0.4058796,45.44633772137646,True
tst,1973,Rusc1,9.490971,0.8909808,2.288935639681376e-21,1.890285146812857e-20,0.22632519356759975,tst,0.8909808,45.41497417085974,True
tst,1974,Tma7,9.485644,0.897955,2.4088987883230688e-21,1.988347749227477e-20,0.4091721262656343,tst,0.897955,45.36439784278529,True
tst,1975,Ehd3,9.485144,1.0512185,2.4205019758348654e-21,1.9969141300637638e-20,0.21500893388921977,tst,1.0512185,45.36009880583906,True
tst,1976,Gps2,9.483129,1.2081501,2.4677026374527096e-21,2.0348249062091083e-20,0.2114353782013103,tst,1.2081501,45.341292085862996,True
tst,1977,Ap3d1,9.481576,0.6251181,2.5047019730909404e-21,2.0642897656890046e-20,0.273972602739726,tst,0.6251181,45.3269156317622,True
tst,1978,Htatsf1,9.479375,0.803053,2.5580989916883815e-21,2.1072324286257704e-20,0.2328767123287671,tst,0.803053,45.306326418553496,True
tst,1979,Sema6d,9.479169,0.64987177,2.563162323040108e-21,2.1103369793030224e-20,0.6152471709350804,tst,0.64987177,45.30485421931374,True
tst,1980,Hist3h2ba,9.477145,1.3734349,2.6133598035858656e-21,2.150580086726743e-20,0.20369267421083978,tst,1.3734349,45.28596424635303,True
tst,1981,Sncb,9.47684,0.7681657,2.620997506452035e-21,2.1557770610585808e-20,0.4389517569982132,tst,0.7681657,45.28355061614242,True
tst,1982,Rbm11,9.476575,1.225957,2.6276676875541983e-21,2.1601734060770822e-20,0.20190589636688505,tst,1.225957,45.281513360815914,True
tst,1983,Pcmtd2,9.476447,0.49190286,2.6308852423836664e-21,2.161728388172305e-20,0.33234067897558073,tst,0.49190286,45.28079377844855,True
tst,1984,Ube2d1,9.471701,0.5668945,2.7532324266100856e-21,2.2611181369570587e-20,0.2799285288862418,tst,0.5668945,45.23584241807962,True
tst,1985,Ociad1,9.471161,0.46073082,2.767516371207299e-21,2.271704525852034e-20,0.368671828469327,tst,0.46073082,45.231171417720454,True
tst,1986,Fbxl17,9.470807,0.4468196,2.776905531175726e-21,2.2782644171729586e-20,0.5044669446098868,tst,0.4468196,45.22828792732821,True
tst,1987,Rbm6,9.470748,0.48542356,2.778473451718845e-21,2.2784041353078776e-20,0.4228707564026206,tst,0.48542356,45.228226602641826,True
tst,1988,Ypel5,9.469264,0.8141613,2.818222418787761e-21,2.3098371981436943e-20,0.22930315664085765,tst,0.8141613,45.214524814824905,True
tst,1989,Smim10l1,9.468556,0.6584021,2.8373731115246503e-21,2.324364646435922e-20,0.3972602739726027,tst,0.6584021,45.208255128536884,True
tst,1990,Dnajb9,9.46722,0.634796,2.8738985326025434e-21,2.3531036603961156e-20,0.2328767123287671,tst,0.634796,45.195966696539074,True
tst,1991,Tmed3,9.467122,1.1710819,2.8766025088537464e-21,2.3540606920193474e-20,0.20369267421083978,tst,1.1710819,45.1955600688691,True
tst,1992,Trim33,9.4670725,0.51123554,2.877955440556103e-21,2.3540606920193474e-20,0.3519952352590828,tst,0.51123554,45.1955600688691,True
tst,1993,Fam219a,9.466739,0.5068871,2.887172083656961e-21,2.3604152110218544e-20,0.44133412745681955,tst,0.5068871,45.1928643194448,True
tst,1994,Raly,9.466355,0.9837943,2.8977800734058316e-21,2.3679002885544795e-20,0.21560452650387135,tst,0.9837943,45.18969825161967,True
tst,1995,Cntnap4,9.465599,0.4806224,2.9188373856158448e-21,2.3839121773702155e-20,0.46098868374032165,tst,0.4806224,45.18295894970778,True
tst,1996,Prdx2,9.462681,0.9665386,3.001485838980769e-21,2.4501863869336253e-20,0.44848123883263846,tst,0.9665386,45.155537761918495,True
tst,1997,Setd5,9.462357,0.46101344,3.0108106970744006e-21,2.4565683675528968e-20,0.4306134603930911,tst,0.46101344,45.1529364563561,True
tst,1998,Prkar2b,9.459565,0.5221116,3.092254651471645e-21,2.520733626510186e-20,0.2930315664085765,tst,0.5221116,45.127151879094235,True
tst,1999,Ndufb7,9.459556,0.9079354,3.0925452417006333e-21,2.520733626510186e-20,0.4228707564026206,tst,0.9079354,45.127151879094235,True
tst,2000,Atp9a,9.45931,0.4750489,3.099818782882124e-21,2.524138151775444e-20,0.3377010125074449,tst,0.4750489,45.12580218144811,True
tst,2001,Polr2a,9.45931,0.9716728,3.099818782882124e-21,2.524138151775444e-20,0.24002382370458605,tst,0.9716728,45.12580218144811,True
tst,2002,Zfp326,9.457119,0.5665305,3.165451997653226e-21,2.5762954800670442e-20,0.2668254913639071,tst,0.5665305,45.10534935322195,True
tst,2003,Srsf1,9.455193,0.4177386,3.224272436023661e-21,2.622858745112661e-20,0.4038117927337701,tst,0.4177386,45.08743701286234,True
tst,2004,Ssh2,9.454613,0.48239386,3.2421893668979494e-21,2.6361182573152304e-20,0.42703990470518166,tst,0.48239386,45.082394381836004,True
tst,2005,Ube2h,9.452825,0.5418159,3.2980813221237874e-21,2.680225409434795e-20,0.35020845741512807,tst,0.5418159,45.06580096089697,True
tst,2006,Prkaca,9.452107,0.35239154,3.320766384349036e-21,2.697316073625211e-20,0.35556879094699223,tst,0.35239154,45.05944462806829,True
tst,2007,Cox5a,9.450968,0.93896896,3.3571317663243833e-21,2.725496118257973e-20,0.46217986896962476,tst,0.93896896,45.04905138659089,True
tst,2008,Gm14325,9.45027,1.1914771,3.379583935443018e-21,2.7423582536382324e-20,0.20488385944014295,tst,1.1914771,45.04288363314028,True
tst,2009,Max,9.449897,0.8121923,3.391661544031061e-21,2.75078937765146e-20,0.235854675402025,tst,0.8121923,45.03981394297366,True
tst,2010,Smarce1,9.449464,0.69378996,3.405699488838503e-21,2.760801246496533e-20,0.235854675402025,tst,0.69378996,45.03618091558105,True
tst,2011,Atp5h,9.446988,0.78714746,3.487212842405183e-21,2.825474341793702e-20,0.56223942823109,tst,0.78714746,45.01302560077804,True
tst,2012,Flot1,9.446271,0.770986,3.511184254104229e-21,2.843483641848343e-20,0.2281119714115545,tst,0.770986,45.006671924955555,True
tst,2013,Pnn,9.444059,0.45062298,3.586098860290456e-21,2.90271020955586e-20,0.37998808814770696,tst,0.45062298,44.986057004293876,True
tst,2014,Rpl10a,9.443283,0.8723711,3.612775459011497e-21,2.9228518874841404e-20,0.4538415723645027,tst,0.8723711,44.979142046440316,True
tst,2015,Strn3,9.442016,0.49755153,3.656758549798395e-21,2.9569681487506666e-20,0.4699225729600953,tst,0.49755153,44.96753739054283,True
tst,2016,Rbm25,9.436995,0.5548914,3.836251467213365e-21,3.1005736945221754e-20,0.5151876116736153,tst,0.5548914,44.920114702762724,True
tst,2017,Cplx1,9.4352255,0.79964375,3.9015312993081455e-21,3.1517722121566595e-20,0.4991066110780226,tst,0.79964375,44.903736958213514,True
tst,2018,Rit2,9.434381,0.7772663,3.933107253763832e-21,3.1757065106913316e-20,0.6152471709350804,tst,0.7772663,44.89617172923845,True
tst,2019,Clcn3,9.434273,0.5859452,3.937164228577235e-21,3.177408477933964e-20,0.47170935080405,tst,0.5859452,44.895635939382174,True
tst,2020,Ak6,9.433447,1.7250683,3.968281558924855e-21,3.2009364657888667e-20,0.18701608100059558,tst,1.7250683,44.888258447328575,True
tst,2021,Eml4,9.432386,0.4682257,4.0086472305311386e-21,3.2318974852679834e-20,0.32042882668254913,tst,0.4682257,44.878632438392195,True
tst,2022,Epha7,9.432013,0.5722482,4.0229463388858294e-21,3.2418226009153137e-20,0.5080405002977963,tst,0.5722482,44.875566157091306,True
tst,2023,Taok3,9.43045,0.7315522,4.083326012596648e-21,3.288852799276213e-20,0.26265634306134605,tst,0.7315522,44.861163049140366,True
tst,2024,Uqcrb,9.428633,0.945537,4.154708017816498e-21,3.3446938324170146e-20,0.45443716497915426,tst,0.945537,44.844326700410015,True
tst,2025,Nxph1,9.426638,0.5764139,4.234456056872641e-21,3.40721138396534e-20,0.478856462179869,tst,0.5764139,44.82580767910991,True
tst,2026,Smpd1,9.425763,0.8523912,4.269895130789216e-21,3.4340320879193786e-20,0.2191780821917808,tst,0.8523912,44.817966753267754,True
tst,2027,Dad1,9.425331,0.9093722,4.287523781602894e-21,3.446509501365403e-20,0.40262060750446693,tst,0.9093722,44.814339879725416,True
tst,2028,Cox7a2l,9.424309,0.72311884,4.3294781830823205e-21,3.47851913950754e-20,0.4121500893388922,tst,0.72311884,44.80509519128435,True
tst,2029,Stx4a,9.4235325,0.57938105,4.361618531195168e-21,3.502530574185517e-20,0.26503871351995234,tst,0.57938105,44.79821613144359,True
tst,2030,Rabac1,9.423483,0.8620147,4.363660652785416e-21,3.502530574185517e-20,0.43597379392495533,tst,0.8620147,44.79821613144359,True
tst,2031,Tfrc,9.419808,0.6488025,4.519122779503155e-21,3.625528521233289e-20,0.5253126861226921,tst,0.6488025,44.763701783241004,True
tst,2032,Pi4ka,9.419003,0.41834348,4.553933460763421e-21,3.6516587937710426e-20,0.40857653365098273,tst,0.41834348,44.75652033147716,True
tst,2033,Pcgf5,9.414345,0.58498377,4.760416147646603e-21,3.815354180871923e-20,0.29779630732578916,tst,0.58498377,44.71266836043098,True
tst,2034,Lrrfip2,9.412792,0.67135996,4.831280590999552e-21,3.870247478843965e-20,0.2858844550327576,tst,0.67135996,44.69838340686211,True
tst,2035,Frg1,9.412242,0.61875075,4.856646719624637e-21,3.888656916666052e-20,0.24002382370458605,tst,0.61875075,44.693638027507006,True
tst,2036,Smyd3,9.411132,0.4665918,4.908233701948476e-21,3.9280326857714314e-20,0.49076831447290054,tst,0.4665918,44.68356314819841,True
tst,2037,Fem1b,9.410739,0.50658417,4.9266241545510705e-21,3.940815847276327e-20,0.27873734365693864,tst,0.50658417,44.68031409017003,True
tst,2038,Eif3c,9.408911,0.6455266,5.013039001792176e-21,4.007972624189115e-20,0.37224538415723646,tst,0.6455266,44.66341632641382,True
tst,2039,Ppt1,9.406179,0.6183339,5.144998882656977e-21,4.1114594012291195e-20,0.2733770101250744,tst,0.6183339,44.63792380894348,True
tst,2040,Crbn,9.404764,0.8184323,5.214696991343976e-21,4.1651146669715576e-20,0.2257296009529482,tst,0.8184323,44.624958053555474,True
tst,2041,Smg6,9.402976,0.46736348,5.3041250288516396e-21,4.234468473082244e-20,0.37224538415723646,tst,0.46736348,44.60844404778068,True
tst,2042,Pycr2,9.401698,1.3677844,5.3689292238667304e-21,4.284105932818181e-20,0.19952352590827874,tst,1.3677844,44.596789980052534,True
tst,2043,Mtmr6,9.400725,0.5123433,5.4188047925348015e-21,4.3217884406997224e-20,0.28945801072066707,tst,0.5123433,44.58803255239277,True
tst,2044,Maz,9.400225,0.9813333,5.444676828325289e-21,4.3402993474503105e-20,0.22453841572364502,tst,0.9813333,44.58375854008031,True
tst,2045,Dusp3,9.399586,0.4658365,5.4778281404430575e-21,4.3645920989981786e-20,0.2930315664085765,tst,0.4658365,44.578177123066276,True
tst,2046,Csnk1g1,9.398446,0.55534387,5.537487271198433e-21,4.4099715434820153e-20,0.34008338296605123,tst,0.55534387,44.56783362316814,True
tst,2047,Wdr70,9.398309,0.758033,5.544730830633741e-21,4.41358408207965e-20,0.25134008338296604,tst,0.758033,44.56701478347295,True
tst,2048,Rab1b,9.396284,0.7996192,5.652404432364803e-21,4.4970960008009283e-20,0.22632519356759975,tst,0.7996192,44.548270004577056,True
tst,2049,Slc39a10,9.393592,0.47599268,5.798831400486012e-21,4.6113438775962426e-20,0.2888624181060155,tst,0.47599268,44.523182531775824,True
tst,2050,Kcnh5,9.389012,0.5625765,6.056528528704881e-21,4.8139214078472434e-20,0.4103633114949375,tst,0.5625765,44.48018984640169,True
tst,2051,Tmem65,9.387096,0.9085981,6.167695117103445e-21,4.8998911208099586e-20,0.2257296009529482,tst,0.9085981,44.462488875254074,True
tst,2052,Acot7,9.383854,0.64701533,6.3604385673711746e-21,5.050553800549678e-20,0.45443716497915426,tst,0.64701533,44.43220395913106,True
tst,2053,Bbx,9.380022,0.52841526,6.59591804064771e-21,5.234988115805208e-20,0.32281119714115547,tst,0.52841526,44.39633728570326,True
tst,2054,Cdh22,9.376523,0.57681775,6.818385057691582e-21,5.408920350875337e-20,0.3353186420488386,tst,0.57681775,44.36365235239578,True
tst,2055,Lgalsl,9.375944,0.8347915,6.855964691585453e-21,5.436086400886481e-20,0.2120309708159619,tst,0.8347915,44.358642469515516,True
tst,2056,Pitpnb,9.3750105,0.62946355,6.916905170950899e-21,5.481739819972851e-20,0.25014889815366287,tst,0.62946355,44.35027932391231,True
tst,2057,Prrc2a,9.373045,0.4607054,7.046957447983293e-21,5.582094281682393e-20,0.3293627159023228,tst,0.4607054,44.332137834604445,True
tst,2058,Nsmf,9.371522,0.6742629,7.149408691507908e-21,5.660498323893244e-20,0.2590827873734366,tst,0.6742629,44.31818992845071,True
tst,2059,Tmem161b,9.369969,0.6799684,7.255358863428882e-21,5.741595154932895e-20,0.27575938058368077,tst,0.6799684,44.30396478660067,True
tst,2060,Kif3a,9.369636,0.52592635,7.278360498166796e-21,5.757003049059443e-20,0.3567599761762954,tst,0.52592635,44.30128482456094,True
tst,2061,Fbxo3,9.36822,0.5225226,7.376581374667006e-21,5.831863703677086e-20,0.30613460393091124,tst,0.5225226,44.288365235873385,True
tst,2062,Bach2,9.367355,0.4877914,7.43724936913622e-21,5.876977179624754e-20,0.3633114949374628,tst,0.4877914,44.28065931525526,True
tst,2063,Rsf1,9.36711,0.43520394,7.454574420621678e-21,5.887813575822413e-20,0.35973793924955333,tst,0.43520394,44.278817140670526,True
tst,2064,Chtop,9.366805,0.5299084,7.476112925126208e-21,5.90196575813111e-20,0.2662298987492555,tst,0.5299084,44.276416385116896,True
tst,2065,Baz2b,9.366147,0.44915178,7.522874361370948e-21,5.93600667178457e-20,0.4038117927337701,tst,0.44915178,44.27066523006354,True
tst,2066,Kin,9.364693,0.94531554,7.627195924203052e-21,6.015411125126181e-20,0.2114353782013103,tst,0.94531554,44.25737716281061,True
tst,2067,Fgf13,9.3643,0.6193072,7.655635688611656e-21,6.034921324745997e-20,0.28409767718880286,tst,0.6193072,44.2541390419125,True
tst,2068,Dnajc3,9.363189,0.46791142,7.736545872316099e-21,6.095754993257469e-20,0.281119714115545,tst,0.46791142,44.244109233699035,True
tst,2069,Abce1,9.360487,0.7553693,7.937001553306606e-21,6.250676295749e-20,0.2495533055390113,tst,0.7553693,44.21901219466675,True
tst,2070,Nipbl,9.359308,0.44709218,8.02607480192954e-21,6.317772642252793e-20,0.40142942227516376,tst,0.44709218,44.20833514386349,True
tst,2071,Aasdhppt,9.357156,0.8245821,8.191189236455749e-21,6.44463160872112e-20,0.21739130434782608,tst,0.8245821,44.18845438435986,True
tst,2072,Zfp207,9.356222,0.43183655,8.263854712602129e-21,6.498666643745293e-20,0.3579511614055986,tst,0.43183655,44.180104835753205,True
tst,2073,Zfp664,9.356124,0.61083907,8.271540695626517e-21,6.50157456220364e-20,0.26265634306134605,tst,0.61083907,44.17965747197575,True
tst,2074,Atg5,9.353019,0.84594256,8.518093081238375e-21,6.692142333028819e-20,0.23525908278737342,tst,0.84594256,44.1507678078509,True
tst,2075,Ccny,9.352822,0.4630616,8.533939939425363e-21,6.701362663415812e-20,0.33412745681953543,tst,0.4630616,44.14939097156405,True
tst,2076,C530008M17Rik,9.351575,0.70949435,8.635250055207267e-21,6.777652691381265e-20,0.5699821322215605,tst,0.70949435,44.1380710285841,True
tst,2077,Fars2,9.351319,0.4634355,8.656136914380094e-21,6.7907768998183e-20,0.3716497915425849,tst,0.4634355,44.13613650662018,True
tst,2078,Prkacb,9.349167,0.4652399,8.834062900158968e-21,6.92702709948973e-20,0.4514592019058964,tst,0.4652399,44.116271128694244,True
tst,2079,Spire1,9.348902,0.4855595,8.85624790621588e-21,6.941084296496696e-20,0.3424657534246575,tst,0.4855595,44.114243858877906,True
tst,2080,Srsf2,9.347664,0.46650082,8.960508602362312e-21,7.019423894075465e-20,0.43478260869565216,tst,0.46650082,44.10302071158184,True
tst,2081,Hes6,9.3470545,1.2277762,9.012256151328198e-21,7.056570594570234e-20,0.19952352590827874,tst,1.2277762,44.09774267786853,True
tst,2082,Hmgcll1,9.346524,0.6599019,9.057567319398582e-21,7.088644380260955e-20,0.31804645622394284,tst,0.6599019,44.093207739273964,True
tst,2083,Slc25a39,9.346298,0.8464236,9.07693486603052e-21,7.100393099137694e-20,0.21739130434782608,tst,0.8464236,44.091551711290556,True
tst,2084,Ccdc47,9.34563,0.3970653,9.134435292744576e-21,7.141945522413529e-20,0.3126861226920786,tst,0.3970653,44.08571663851519,True
tst,2085,Mllt3,9.345246,0.42759702,9.167575866633414e-21,7.164420986474492e-20,0.4371649791542585,tst,0.42759702,44.08257461324449,True
tst,2086,Sphkap,9.345001,0.7609908,9.188882335713381e-21,7.17763104153328e-20,0.48779035139964266,tst,0.7609908,44.08073246976758,True
tst,2087,Nsmce2,9.344549,0.5885061,9.228214265782464e-21,7.204901770152573e-20,0.32042882668254913,tst,0.5885061,44.076940264088975,True
tst,2088,Ergic2,9.344431,0.5374941,9.238502121026277e-21,7.209481166920552e-20,0.2692078618225134,tst,0.5374941,44.07630487137851,True
tst,2089,Kcnb1,9.343586,0.5487332,9.312564404559724e-21,7.263800235556586e-20,0.4365693865396069,tst,0.5487332,44.068798719571774,True
tst,2090,Serpinb6a,9.3418665,0.8724092,9.465090308011045e-21,7.379239703548353e-20,0.24002382370458605,tst,0.8724092,44.05303124777499,True
tst,2091,Lhfpl4,9.34054,0.5805426,9.58443876853467e-21,7.468715143625821e-20,0.2942227516378797,tst,0.5805426,44.04097887772225,True
tst,2092,Tsc22d3,9.33884,0.89889246,9.739559348480665e-21,7.585967343475002e-20,0.21620011911852294,tst,0.89889246,44.025401721464625,True
tst,2093,Sacm1l,9.336816,0.60584724,9.927510330563325e-21,7.728666351902738e-20,0.28409767718880286,tst,0.60584724,44.006765541027626,True
tst,2094,Actr1b,9.335754,0.42778417,1.0027476329607726e-20,7.802764636050843e-20,0.3001786777843955,tst,0.42778417,43.99722374846523,True
tst,2095,Cpsf6,9.334378,0.4602238,1.0158544715050842e-20,7.900982630952233e-20,0.45562835020845743,tst,0.4602238,43.9847147244781,True
tst,2096,Rps27l,9.331666,0.65712196,1.0421918646442285e-20,8.1019607903816e-20,0.23406789755807028,tst,0.65712196,43.95959575461082,True
tst,2097,Chmp4b,9.330094,0.70380497,1.057767929262729e-20,8.219129067131082e-20,0.406789755807028,tst,0.70380497,43.94523760932999,True
tst,2098,Adam22,9.327962,0.47096708,1.0792613710218461e-20,8.382143339875243e-20,0.45681953543776055,tst,0.47096708,43.92559820960857,True
tst,2099,Kpna1,9.327097,0.62485266,1.0881001806654083e-20,8.446766259622614e-20,0.2614651578320429,tst,0.62485266,43.9179181829257,True
tst,2100,Sfpq,9.325535,0.44279832,1.1042521878464754e-20,8.568071949677888e-20,0.48481238832638474,tst,0.44279832,43.903659129282644,True
tst,2101,Nceh1,9.321742,0.38438508,1.144457109586738e-20,8.875803901276405e-20,0.2989874925550923,tst,0.38438508,43.86837294819608,True
tst,2102,Ccdc127,9.320336,0.5702242,1.1597162928391224e-20,8.986428730711942e-20,0.24061941631923764,tst,0.5702242,43.855986339408254,True
