names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pheno,lfc,log_adj_pval,region,phenotype,n_control_cells,n_pheno_cells
Gpx4,-3.973115,-1.1259797,7.09388087536993e-05,0.008503268090461808,0.13095238095238096,resilient,1.1259797,4.767304708149034,Ventral,resilient,1472,588
Rpl36,-3.945967,-0.8066847,7.947857829470042e-05,0.00945737068146136,0.2568027210884354,resilient,0.8066847,4.660960875199915,Ventral,resilient,1472,588
mt-Nd4,-3.9425633,-0.3972941,8.061539738075478e-05,0.009523131942761337,0.8792517006802721,resilient,0.3972941,4.65403149869858,Ventral,resilient,1472,588
Rpl37a,-3.936699,-0.7274094,8.26101477981051e-05,0.009688565679170572,0.31802721088435376,resilient,0.7274094,4.6368088847610425,Ventral,resilient,1472,588
Snrpn,-3.9272258,-1.0876287,8.59312863104335e-05,0.010006084495947766,0.1292517006802721,resilient,1.0876287,4.604561921423719,Ventral,resilient,1472,588
Frmpd4,-3.9252985,-0.7586017,8.662228498312697e-05,0.01001501056592153,0.16326530612244897,resilient,0.7586017,4.603670254855274,Ventral,resilient,1472,588
Fos,-3.9123397,-1.1733584,9.140625833257068e-05,0.010493695938996952,0.12244897959183673,resilient,1.1733584,4.556980588885159,Ventral,resilient,1472,588
Atp5d,-3.9042199,-1.4244776,9.452984255267198e-05,0.010767073482939921,0.08503401360544217,resilient,1.4244776,4.531262553342282,Ventral,resilient,1472,588
Gabbr2,-3.9027436,-0.64879227,9.51084886236872e-05,0.010767073482939921,0.27040816326530615,resilient,0.64879227,4.531262553342282,Ventral,resilient,1472,588
Ptges3,-3.9002419,-1.7558693,9.60966145568841e-05,0.010803910417284996,0.05782312925170068,resilient,1.7558693,4.527847134711005,Ventral,resilient,1472,588
Tspyl4,-3.8531637,-1.1660669,0.00011660142291781175,0.013019427372644981,0.11224489795918367,resilient,1.1660669,4.341312623764512,Ventral,resilient,1472,588
Necab2,-3.8472583,-0.8224497,0.00011944701487766039,0.013246430180514421,0.23299319727891157,resilient,0.8224497,4.32402718318862,Ventral,resilient,1472,588
Eef1a2,-3.8438957,-1.1001269,0.00012109655193150265,0.01333862155126592,0.13095238095238096,resilient,1.1001269,4.317091575822839,Ventral,resilient,1472,588
Pafah1b1,-3.8408608,-0.9267873,0.00012260357321305874,0.013413982889391166,0.1717687074829932,resilient,0.9267873,4.311457616883819,Ventral,resilient,1472,588
Nedd4,-3.833233,-1.1061563,0.0001264699381120722,0.013744752874020006,0.12414965986394558,resilient,1.1061563,4.287098136863044,Ventral,resilient,1472,588
Rpl11,-3.8226118,-0.76787263,0.00013204551933382411,0.014255669246225169,0.2534013605442177,resilient,0.76787263,4.250600609545196,Ventral,resilient,1472,588
Nrgn,-3.8208895,-1.2304009,0.0001329712073276988,0.014261161985895696,0.1054421768707483,resilient,1.2304009,4.250215381628831,Ventral,resilient,1472,588
Fkbp3,-3.8167887,-1.7386802,0.00013519989668399633,0.014405416442761493,0.05782312925170068,resilient,1.7386802,4.240151001265359,Ventral,resilient,1472,588
Rpl7a,-3.809407,-1.155539,0.00013930048324628654,0.014745951155071189,0.11224489795918367,resilient,1.155539,4.216786731839044,Ventral,resilient,1472,588
Hsp90b1,-3.804896,-1.1463393,0.00014186377020120936,0.014920407624645903,0.11564625850340136,resilient,1.1463393,4.205025363893003,Ventral,resilient,1472,588
Prdx2,-3.7987857,-1.3261987,0.0001454067574662856,0.015195006155226846,0.09523809523809523,resilient,1.3261987,4.186788447531077,Ventral,resilient,1472,588
Meg3,3.77295,0.22563373,0.00016132861452523037,0.016751459070001945,0.8605442176870748,resilient,0.22563373,4.089269915847968,Ventral,resilient,1472,588
Hspe1,-3.764051,-1.3402221,0.00016718271684355808,0.017202307350993096,0.08503401360544217,resilient,1.3402221,4.062711755846258,Ventral,resilient,1472,588
Atp5a1,-3.7626567,-0.9976949,0.00016811786077036727,0.017202307350993096,0.15306122448979592,resilient,0.9976949,4.062711755846258,Ventral,resilient,1472,588
Ywhag,-3.7615905,-1.3787067,0.00016883628856329867,0.017202307350993096,0.08503401360544217,resilient,1.3787067,4.062711755846258,Ventral,resilient,1472,588
Matr3,-3.7479756,-1.3171057,0.00017826762900875328,0.018050427876401837,0.08843537414965986,resilient,1.3171057,4.014585889420394,Ventral,resilient,1472,588
Sptbn1,-3.7418242,-0.8369949,0.00018268930246924348,0.018383956844775354,0.19727891156462585,resilient,0.8369949,3.996276905312383,Ventral,resilient,1472,588
Ndufb5,-3.7150452,-1.3366119,0.00020316727114320273,0.020319219964272953,0.08673469387755102,resilient,1.3366119,3.8961880445936705,Ventral,resilient,1472,588
Rpl19,-3.6970015,-0.7042506,0.00021816116244867889,0.021685751647794897,0.31462585034013607,resilient,0.7042506,3.8310998401883123,Ventral,resilient,1472,588
mt-Nd4l,-3.6693614,-0.7167186,0.00024315720687048524,0.02402393203880394,0.2789115646258503,resilient,0.7167186,3.728704777192724,Ventral,resilient,1472,588
Smdt1,-3.66362,-1.3609781,0.00024867557657706914,0.024414127092888215,0.08163265306122448,resilient,1.3609781,3.712593335010051,Ventral,resilient,1472,588
Marcks,-3.6616106,-1.2582203,0.00025063460132504516,0.024414127092888215,0.09523809523809523,resilient,1.2582203,3.712593335010051,Ventral,resilient,1472,588
Rpl27a,-3.6606264,-0.6761784,0.00025159939587812664,0.024414127092888215,0.3401360544217687,resilient,0.6761784,3.712593335010051,Ventral,resilient,1472,588
Stmn1,-3.658494,-1.0176443,0.00025370174572949145,0.02447246070344479,0.14285714285714285,resilient,1.0176443,3.7102068465733717,Ventral,resilient,1472,588
Etv1,-3.640983,-0.8516592,0.0002715989719843262,0.026044743772285214,0.1870748299319728,resilient,0.8516592,3.647939305718373,Ventral,resilient,1472,588
Rsrp1,-3.6253586,-1.1525493,0.00028856067555800644,0.02750945106986328,0.10714285714285714,resilient,1.1525493,3.5932256580846733,Ventral,resilient,1472,588
Dlg2,-3.6199865,-0.5669544,0.0002946183957515312,0.02782832231606971,0.3333333333333333,resilient,0.5669544,3.5817009885503555,Ventral,resilient,1472,588
Nrn1,-3.6193714,-1.0385414,0.0002953195780076101,0.02782832231606971,0.1292517006802721,resilient,1.0385414,3.5817009885503555,Ventral,resilient,1472,588
Ndufb2,-3.6111286,-1.7600328,0.00030486749389603367,0.02856293037639736,0.05102040816326531,resilient,1.7600328,3.555645542558612,Ventral,resilient,1472,588
Ndufb3,-3.595012,-1.5820414,0.00032437660288316876,0.030217070744008097,0.06462585034013606,resilient,1.5820414,3.4993482578744395,Ventral,resilient,1472,588
Ddx5,-3.5851288,-0.7100538,0.00033691182424500104,0.031206457720693224,0.28061224489795916,resilient,0.7100538,3.4671302273563915,Ventral,resilient,1472,588
Rps3a1,-3.5749996,-0.60956746,0.000350228389969953,0.03225662832367329,0.391156462585034,resilient,0.60956746,3.4340317274424064,Ventral,resilient,1472,588
Pnmal2,-3.572498,-1.1804703,0.0003535920726953508,0.0323834717364023,0.10204081632653061,resilient,1.1804703,3.430107117937764,Ventral,resilient,1472,588
Pcsk2,-3.5655265,-0.7053256,0.0003631263903782691,0.033070873832103595,0.2193877551020408,resilient,0.7053256,3.4091023286271156,Ventral,resilient,1472,588
Lsamp,-3.544366,-0.6115175,0.0003935586264581432,0.03539995790092732,0.5850340136054422,resilient,0.6115175,3.3410446480824567,Ventral,resilient,1472,588
Ndn,-3.5438738,-1.6656727,0.00039429391954828017,0.03539995790092732,0.05612244897959184,resilient,1.6656727,3.3410446480824567,Ventral,resilient,1472,588
Magi2,-3.5432587,-0.6274849,0.0003952148409991886,0.03539995790092732,0.26700680272108845,resilient,0.6274849,3.3410446480824567,Ventral,resilient,1472,588
Tmeff2,-3.5136502,-0.6893376,0.0004419944748583407,0.0391899857158415,0.17857142857142858,resilient,0.6893376,3.2393340312554426,Ventral,resilient,1472,588
Ckb,-3.5134451,-0.67092496,0.00044233574847962433,0.0391899857158415,0.3112244897959184,resilient,0.67092496,3.2393340312554426,Ventral,resilient,1472,588
Slc25a3,-3.5088522,-1.0394577,0.0004500450407937814,0.03965748245956878,0.1326530612244898,resilient,1.0394577,3.2274756359797183,Ventral,resilient,1472,588
Eif4a2,-3.5007734,-1.0397534,0.0004639101860593209,0.040659483081392736,0.12585034013605442,resilient,1.0397534,3.202523184060174,Ventral,resilient,1472,588
Ghitm,-3.4914644,-1.507077,0.00048038062182137714,0.041877887149369464,0.0663265306122449,resilient,1.507077,3.1729973443630173,Ventral,resilient,1472,588
Atp5f1,-3.4869533,-1.1636281,0.0004885566024200285,0.04236409432261332,0.09863945578231292,resilient,1.1636281,3.161454107522848,Ventral,resilient,1472,588
Pde4b,-3.4830985,-1.2851623,0.0004956459890530016,0.042751433404984295,0.07142857142857142,resilient,1.2851623,3.1523525542203306,Ventral,resilient,1472,588
Vamp2,-3.4816222,-1.3196698,0.0004983863870624154,0.04276155200995524,0.08163265306122448,resilient,1.3196698,3.152115897647786,Ventral,resilient,1472,588
Slc1a2,-3.4779313,-1.0781842,0.0005052993115025599,0.043127693068663514,0.11394557823129252,resilient,1.0781842,3.1435899576113973,Ventral,resilient,1472,588
Rps25,-3.4597645,-0.74717957,0.0005406482608701301,0.04590441639950448,0.23129251700680273,resilient,0.74717957,3.0811939486901503,Ventral,resilient,1472,588
Ndufa2,-3.4499223,-1.0283324,0.0005607481019324772,0.047364329314524584,0.11734693877551021,resilient,1.0283324,3.0498858796931465,Ventral,resilient,1472,588
Ubc,-3.4434018,-1.1500107,0.000574445199312531,0.048271163088623094,0.1054421768707483,resilient,1.1500107,3.0309209341240977,Ventral,resilient,1472,588
Fth1,-8.467578,-0.537867,2.505476534282081e-17,4.084427846186648e-13,0.928524156187955,si,0.537867,28.526424552553255,Ventral,si,1472,1511
Plp1,-7.8674135,-0.8872334,3.620488586336995e-15,2.951060246723284e-11,0.4818001323626737,si,0.8872334,24.24627151148461,Ventral,si,1472,1511
Rpl38,-7.6203656,-0.9259496,2.5295856212884167e-14,1.3745768266081257e-10,0.4169424222369292,si,0.9259496,22.707705008657328,Ventral,si,1472,1511
Cmss1,7.055791,0.6129521,1.716219101280697e-12,5.825979396281249e-09,0.700198544010589,si,0.6129521,18.960938714927394,Ventral,si,1472,1511
Cst3,7.050178,0.62477905,1.786890993829361e-12,5.825979396281249e-09,0.585704831237591,si,0.62477905,18.960938714927394,Ventral,si,1472,1511
Rps29,-6.7860365,-0.81394917,1.1525597188734654e-11,2.8666811680846695e-08,0.4956982131039047,si,0.81394917,17.367525770739622,Ventral,si,1472,1511
Gabbr1,-6.776533,-0.8218158,1.2309390367189724e-11,2.8666811680846695e-08,0.40900066181336864,si,0.8218158,17.367525770739622,Ventral,si,1472,1511
Rpl37,-6.6294947,-0.8210895,3.3683747541642297e-11,6.863905655298158e-08,0.42885506287227004,si,0.8210895,16.49440412671866,Ventral,si,1472,1511
Meg3,-6.399562,-0.5488485,1.5582356280143623e-10,2.8224841342100146e-07,0.7888815354070152,si,0.5488485,15.080478255115782,Ventral,si,1472,1511
Zic1,-6.32043,-1.0477089,2.608366913586912e-10,4.2521597425293844e-07,0.2071475843812045,si,1.0477089,14.67066862238624,Ventral,si,1472,1511
Jarid2,-6.227351,-1.0961369,4.743873713414455e-10,7.030420843280224e-07,0.17935142289874256,si,1.0961369,14.167849083018526,Ventral,si,1472,1511
Snhg11,-5.9596167,-0.59975547,2.528304309740895e-09,3.434701404783006e-06,0.7048312375909993,si,0.59975547,12.581580563351324,Ventral,si,1472,1511
Eef1a2,-5.7953997,-1.3036071,6.815858167744101e-09,8.547086142351103e-06,0.11647915287888816,si,1.3036071,11.669920135166025,Ventral,si,1472,1511
Actb,-5.608732,-0.73363256,2.038143531162098e-08,2.373272560357466e-05,0.43944407677035074,si,0.73363256,10.648655635133263,Ventral,si,1472,1511
Rps28,-5.463161,-0.8290177,4.677305174912352e-08,5.083295264094744e-05,0.25943084050297816,si,0.8290177,9.886965739643502,Ventral,si,1472,1511
Camk1d,5.4180884,0.45657152,6.023963597162926e-08,6.137665910059375e-05,0.6313699536730641,si,0.45657152,9.698480940026052,Ventral,si,1472,1511
Cpe,-5.3244143,-0.7147671,1.0127884893597843e-07,9.712045855025414e-05,0.40767703507610853,si,0.7147671,9.239558509183032,Ventral,si,1472,1511
Nrg3,5.2978387,0.53211105,1.1718150213140288e-07,0.00010612738043034053,0.7015221707478491,si,0.53211105,9.150870483145306,Ventral,si,1472,1511
Itm2c,-5.223788,-0.88472027,1.7529950955763184e-07,0.0001504069792004481,0.20648577101257445,si,0.88472027,8.80216574326688,Ventral,si,1472,1511
Cox7c,-5.187645,-0.7494369,2.1297011794179908e-07,0.00017359194313436044,0.3064195896757114,si,0.7494369,8.658803167331383,Ventral,si,1472,1511
Ndufa4,-5.1411695,-0.7338889,2.730338125713034e-07,0.0002119522482160661,0.3130377233620119,si,0.7338889,8.4591495529274,Ventral,si,1472,1511
Ndrg4,-5.098903,-1.0851123,3.4162697328723004e-07,0.0002531455872058375,0.13765718067504965,si,1.0851123,8.281545791239543,Ventral,si,1472,1511
Atp5g3,-5.0082693,-0.95189327,5.4921604802429e-07,0.0003892747832561728,0.17008603573792191,si,0.95189327,7.851225080025399,Ventral,si,1472,1511
Atp5k,-4.949675,-0.99714726,7.43373888789337e-07,0.0005049367139601572,0.15089344804765056,si,0.99714726,7.59107745543276,Ventral,si,1472,1511
Aldoa,-4.918061,-0.7479999,8.740575021798308e-07,0.000569955416021424,0.2600926538716082,si,0.7479999,7.4699524177011005,Ventral,si,1472,1511
Atp1a3,-4.9045606,-0.978689,9.363682028313286e-07,0.000587102863175243,0.15089344804765056,si,0.978689,7.440310518095869,Ventral,si,1472,1511
Rps21,-4.8366117,-0.6582566,1.3207116154376122e-06,0.0007974163242542205,0.4381204500330907,si,0.6582566,7.134133651375272,Ventral,si,1472,1511
Zwint,-4.829319,-0.85091263,1.3700065516370568e-06,0.0007976373858852607,0.18927862342819324,si,0.85091263,7.133856467439647,Ventral,si,1472,1511
Uqcr11,-4.7331576,-0.8528473,2.2105373177612683e-06,0.0012426268742808343,0.18663136995367308,si,0.8528473,6.690527693109325,Ventral,si,1472,1511
Atp6v0c,-4.671077,-4.136832,2.996250314041147e-06,0.0015921926591934477,0.00727994705493051,si,4.136832,6.4426431818006105,Ventral,si,1472,1511
Cox6c,-4.6639967,-0.6447536,3.1012601987241065e-06,0.0015921926591934477,0.3600264725347452,si,0.6447536,6.4426431818006105,Ventral,si,1472,1511
App,-4.662402,-0.65445966,3.125393515776612e-06,0.0015921926591934477,0.34612839179351423,si,0.65445966,6.4426431818006105,Ventral,si,1472,1511
Atp5b,-4.641163,-0.7858191,3.464535873952932e-06,0.0017114807217327485,0.2131039046988749,si,0.7858191,6.370396364017305,Ventral,si,1472,1511
Rtn1,-4.619626,-0.61314243,3.84432191906337e-06,0.001843239291899149,0.47915287888815355,si,0.61314243,6.29623077047032,Ventral,si,1472,1511
Gnas,-4.5804005,-0.66876704,4.640867496024143e-06,0.0021615834834338736,0.3302448709463931,si,0.66876704,6.136914231685998,Ventral,si,1472,1511
Rpl41,-4.567346,-0.5743799,4.93937535532814e-06,0.002236713806737759,0.4414295168762409,si,0.5743799,6.102747540851007,Ventral,si,1472,1511
Trpm3,4.5032034,0.5097411,6.693683718348813e-06,0.0029492008642303335,0.71343481138319,si,0.5097411,5.826221038809918,Ventral,si,1472,1511
Ndufa1,-4.4475217,-1.0736732,8.68666816846463e-06,0.003726580644271326,0.11250827266710788,si,1.0736732,5.592264183122269,Ventral,si,1472,1511
Nnat,-4.4166512,-0.68171376,1.0024171996806225e-05,0.004190103894665002,0.2561217736598279,si,0.68171376,5.475029749492734,Ventral,si,1472,1511
mt-Co1,4.388035,0.19405612,1.1437957636736429e-05,0.004661539634851932,0.9841164791528789,si,0.19405612,5.368409491667527,Ventral,si,1472,1511
Nsg2,-4.379339,-0.9174206,1.1903981099655637e-05,0.004733139021624053,0.1442753143613501,si,0.9174206,5.353166655655245,Ventral,si,1472,1511
Rps27,-4.3454494,-0.7119583,1.3899063742231025e-05,0.005394822312520242,0.23759099933818664,si,0.7119583,5.222315616399183,Ventral,si,1472,1511
Rtn4,-4.335351,-0.65438104,1.455277895824393e-05,0.005517195408774245,0.2865651886168101,si,0.65438104,5.199885625929165,Ventral,si,1472,1511
Gng8,-4.2468643,-0.7074433,2.167830998928285e-05,0.008031813851029296,0.22634017207147583,si,0.7074433,4.824344892218996,Ventral,si,1472,1511
Psap,-4.236,-0.68080914,2.2753655955621977e-05,0.008242891097523321,0.24090006618133686,si,0.68080914,4.798404135248289,Ventral,si,1472,1511
Necab2,-4.1793194,-0.6738418,2.9238266145063186e-05,0.010361787276017827,0.24950363997352745,si,0.6738418,4.569630540040007,Ventral,si,1472,1511
mt-Nd5,4.171304,0.3669908,3.028611328566876e-05,0.010504770612403663,0.5433487756452681,si,0.3669908,4.555925780963215,Ventral,si,1472,1511
Ddx5,-4.1559544,-0.6310838,3.239328088919332e-05,0.011001568021992281,0.29119788219722037,si,0.6310838,4.509717468888845,Ventral,si,1472,1511
Atp1b1,-4.1244035,-0.62258464,3.716968904504383e-05,0.012226714698289719,0.33355393778954334,si,0.62258464,4.404131991838152,Ventral,si,1472,1511
Cox8a,-4.1223626,-0.5581799,3.7500658502912894e-05,0.012226714698289719,0.4228987425545996,si,0.5581799,4.404131991838152,Ventral,si,1472,1511
Etv1,-4.115623,-0.724583,3.86135316941336e-05,0.012342701836818938,0.20052945069490405,si,0.724583,4.3946903349717354,Ventral,si,1472,1511
Snrnp70,-4.107735,-0.85346544,3.9955791366551594e-05,0.012526140593413924,0.14824619457313037,si,0.85346544,4.379937570814976,Ventral,si,1472,1511
Gapdh,-4.1018457,-0.58945924,4.098671064593515e-05,0.012606893527359147,0.3269358041032429,si,0.58945924,4.373511509286305,Ventral,si,1472,1511
Ndufc1,-4.0924487,-0.8365799,4.268415347722946e-05,0.012885871666403606,0.15486432825943083,si,0.8365799,4.351623787464463,Ventral,si,1472,1511
Calm2,-4.0819674,-0.6339061,4.4656076981663734e-05,0.013043120772189337,0.28325612177365983,si,0.6339061,4.339494428096161,Ventral,si,1472,1511
Mt3,-4.0791607,-0.60306036,4.5198542105058167e-05,0.013043120772189337,0.30906684315023164,si,0.60306036,4.339494428096161,Ventral,si,1472,1511
Rpl37a,-4.0770774,-0.58159184,4.56053173852774e-05,0.013043120772189337,0.33487756452680345,si,0.58159184,4.339494428096161,Ventral,si,1472,1511
Rpl39,-4.032515,-0.6125461,5.518304094066121e-05,0.015487848492325994,0.3011250827266711,si,0.6125461,4.167699530757772,Ventral,si,1472,1511
Dpysl2,-4.028837,-0.72672975,5.605343277188281e-05,0.015487848492325994,0.19192587690271343,si,0.72672975,4.167699530757772,Ventral,si,1472,1511
Rap1gap,-3.9802568,-0.94551814,6.884088641252369e-05,0.018529526854623054,0.12243547319655856,si,0.94551814,3.9883897730301303,Ventral,si,1472,1511
Ywhaz,-3.978556,-0.729138,6.933512072948144e-05,0.018529526854623054,0.18596955658504302,si,0.729138,3.9883897730301303,Ventral,si,1472,1511
Peg3,-3.9661398,-0.7681985,7.304606260798322e-05,0.01920640181669907,0.17074784910655194,si,0.7681985,3.9525116275700714,Ventral,si,1472,1511
Cntnap2,3.9341426,0.4371589,8.349423334951434e-05,0.021574550995649776,0.7736598279285242,si,0.4371589,3.836240853554823,Ventral,si,1472,1511
Hsp90aa1,-3.9306984,-0.50409275,8.469950090305396e-05,0.021574550995649776,0.4738583719391132,si,0.50409275,3.836240853554823,Ventral,si,1472,1511
Tuba1b,-3.8950655,-1.3112568,9.817216711310918e-05,0.024621579511967785,0.06618133686300463,si,1.3112568,3.704132004639207,Ventral,si,1472,1511
Rpl27,-3.845486,-1.139076,0.0001203137808761603,0.029717503876411592,0.08338848444738584,si,1.139076,3.5160190506674542,Ventral,si,1472,1511
Map1b,-3.8202922,-0.5153905,0.00013329371000182346,0.03243215015596606,0.4870946393117141,si,0.5153905,3.4286050594125257,Ventral,si,1472,1511
Tmsb10,-3.811384,-0.8840096,0.00013819093671605157,0.03312924485801578,0.12905360688285902,si,0.8840096,3.407338856228752,Ventral,si,1472,1511
Ndufa5,-3.8005836,-0.74817395,0.00014435572674468218,0.03410560952741752,0.16743878226340173,si,0.74817395,3.3782934059513723,Ventral,si,1472,1511
Rps17,-3.7764103,-0.66827255,0.00015910483081230272,0.0366843867933508,0.1972203838517538,si,0.66827255,3.30540404241586,Ventral,si,1472,1511
Cadm2,3.7753685,0.3741367,0.00015977128342092425,0.0366843867933508,0.5433487756452681,si,0.3741367,3.30540404241586,Ventral,si,1472,1511
Prkar1a,-3.770755,-0.7325207,0.0001627544187457516,0.03685031297768392,0.16677696889477167,si,0.7325207,3.300891167094286,Ventral,si,1472,1511
Cplx1,-3.7646744,-0.9182242,0.000166766211918732,0.03724140803697492,0.11449371277299801,si,0.9182242,3.2903340174874276,Ventral,si,1472,1511
mt-Co2,3.7355688,0.16574,0.00018729142791957027,0.04083712047140718,0.9682329583057577,si,0.16574,3.1981637957275884,Ventral,si,1472,1511
Rpl36,-3.734782,-0.57729423,0.00018787780857290753,0.04083712047140718,0.27928524156187956,si,0.57729423,3.1981637957275884,Ventral,si,1472,1511
Uchl1,-3.7092907,-0.7271762,0.00020784073872152673,0.044581838455767485,0.16677696889477167,si,0.7271762,3.1104287124003664,Ventral,si,1472,1511
Atp5l,-3.6776974,-0.6265069,0.00023534890937720803,0.04982672624243175,0.2157511581733951,si,0.6265069,2.9992037673734213,Ventral,si,1472,1511
Camk1d,-17.584766,-2.3737278,3.223073406943746e-69,5.2542542679996946e-65,0.2690513219284603,spt,2.3737278,148.00899295939317,Ventral,spt,1472,1286
Cmss1,-15.847987,-1.8366815,1.4515687908764432e-56,1.1831737214433888e-52,0.38413685847589424,spt,1.8366815,119.56622441325601,Ventral,spt,1472,1286
Lars2,-11.793401,-2.5857515,4.2214589583364046e-32,2.2939407979600024e-28,0.09020217729393468,spt,2.5857515,63.642111392800004,Ventral,spt,1472,1286
mt-Co3,10.64841,0.4156555,1.773694826500545e-26,7.22869326540297e-23,0.9961119751166407,spt,0.4156555,50.98139885686934,Ventral,spt,1472,1286
Ttr,10.229589,4.926279,1.461376677610188e-24,4.764672519680258e-21,0.2410575427682737,spt,4.926279,46.79305814432566,Ventral,spt,1472,1286
Trpm3,9.6964,1.1384326,3.1232578261670534e-22,8.485891513695885e-19,0.8320373250388803,spt,1.1384326,41.6107118043393,Ventral,spt,1472,1286
Cntnap2,9.656687,1.109977,4.605181599457986e-22,1.0724810062052014e-18,0.8786936236391913,spt,1.109977,41.37655701206159,Ventral,spt,1472,1286
Nrg3,9.453759,1.0854834,3.26874673811843e-21,6.6608886656008305e-18,0.8094867807153966,spt,1.0854834,39.55027876496855,Ventral,spt,1472,1286
mt-Co2,9.024466,0.4484273,1.8057412586077423e-19,3.27079933309149e-16,0.9875583203732504,spt,0.4484273,35.65632708849674,Ventral,spt,1472,1286
Fgf14,7.8098035,0.81486064,5.727720263147597e-15,9.337329572983213e-12,0.6438569206842923,spt,0.81486064,25.397000817525527,Ventral,spt,1472,1286
Kcnd2,7.7912054,0.8927998,6.637298065427548e-15,9.836475732963627e-12,0.8079315707620529,spt,0.8927998,25.344923626237144,Ventral,spt,1472,1286
Meg3,-7.7014017,-0.60393727,1.3458178618390937e-14,1.8282935653084088e-11,0.7923794712286159,spt,0.60393727,24.725052969082764,Ventral,spt,1472,1286
Kcnma1,7.679879,0.65329516,1.5923842626826252e-14,1.996849865404012e-11,0.9004665629860031,spt,0.65329516,24.636865151395085,Ventral,spt,1472,1286
mt-Atp6,7.4267898,0.3697734,1.1126496590219134e-13,1.2956010529553738e-10,0.9906687402799378,spt,0.3697734,22.766876208909345,Ventral,spt,1472,1286
Cdk8,-7.3237805,-1.6680021,2.410810609515825e-13,2.620068970421798e-10,0.10964230171073094,spt,1.6680021,22.062650287925464,Ventral,spt,1472,1286
Nkain2,7.10458,0.826987,1.2068909303082388e-12,1.2296709966178066e-09,0.6671850699844479,spt,0.826987,20.516519185766438,Ventral,spt,1472,1286
mt-Co1,6.9597964,0.3601901,3.407650024043691e-12,3.2677359230564855e-09,0.9930015552099534,spt,0.3601901,19.539168470111967,Ventral,spt,1472,1286
mt-Nd4,6.8933125,0.4043777,5.450799488770045e-12,4.936607403662737e-09,0.9673405909797823,spt,0.4043777,19.12658750206668,Ventral,spt,1472,1286
Dbi,6.271877,0.748586,3.567219246280371e-10,3.0606741133085585e-07,0.45645412130637636,spt,0.748586,14.999460460789326,Ventral,spt,1472,1286
mt-Cytb,6.239234,0.26958278,4.397189699001022e-10,3.4318265789267917e-07,0.9681181959564541,spt,0.26958278,14.885003001225055,Ventral,spt,1472,1286
Pcdh9,6.238395,0.72737586,4.4208292330672695e-10,3.4318265789267917e-07,0.6827371695178849,spt,0.72737586,14.885003001225055,Ventral,spt,1472,1286
Rps8,6.223392,0.54866403,4.865201607423811e-10,3.6051143911010446e-07,0.6547433903576982,spt,0.54866403,14.835742149490146,Ventral,spt,1472,1286
App,-6.075013,-0.85841155,1.2397744705122004e-09,8.787305834039082e-07,0.3234836702954899,spt,0.85841155,13.944787489765329,Ventral,spt,1472,1286
Cadm2,6.062766,0.686649,1.3380005223818258e-09,9.088368548278552e-07,0.6174183514774495,spt,0.686649,13.911100236514093,Ventral,spt,1472,1286
Mgat4c,5.923471,0.75104654,3.1521613902524594e-09,2.0554613993558236e-06,0.4968895800933126,spt,0.75104654,13.095010209984117,Ventral,spt,1472,1286
Plp1,-5.6991415,-0.6611238,1.2041212377239437e-08,7.549840160529127e-06,0.5186625194401244,spt,0.6611238,11.793984165718289,Ventral,spt,1472,1286
Robo1,5.63539,0.6507717,1.746626596736523e-08,1.0545743251851409e-05,0.6734059097978227,spt,0.6507717,11.459788262700295,Ventral,spt,1472,1286
Hbb-bs,5.334918,1.4947308,9.558777563560963e-08,5.565256851470386e-05,0.20917573872472783,spt,1.4947308,9.796382326506313,Ventral,spt,1472,1286
Kctd8,5.288734,0.62101233,1.2316593025794897e-07,6.923624120914084e-05,0.5256609642301711,spt,0.62101233,9.577986115537382,Ventral,spt,1472,1286
Opcml,5.2500515,0.6178985,1.5205674516395434e-07,8.262763532209278e-05,0.583203732503888,spt,0.6178985,9.40116636532868,Ventral,spt,1472,1286
Lsamp,5.108288,0.6761185,3.2509138894148497e-07,0.00016677277751714174,0.8367029548989113,spt,0.6761185,8.698878285692587,Ventral,spt,1472,1286
Map1b,-5.1069694,-0.6257856,3.273665121180552e-07,0.00016677277751714174,0.48055987558320373,spt,0.6257856,8.698878285692587,Ventral,spt,1472,1286
Car10,5.076364,0.70352906,3.847261391797291e-07,0.00019005471275478617,0.4152410575427683,spt,0.70352906,8.568198565389553,Ventral,spt,1472,1286
Fth1,-4.9813595,-0.027979525,6.313913968688701e-07,0.00030273360446342123,0.9828926905132193,spt,0.027979525,8.102657332361948,Ventral,spt,1472,1286
Ubb,4.9502983,0.3946768,7.40997655425076e-07,0.00034513553653541684,0.6290824261275272,spt,0.3946768,7.9715733585590645,Ventral,spt,1472,1286
mt-Nd5,4.939513,0.4711161,7.831777445118203e-07,0.0003546489886397693,0.5629860031104199,spt,0.4711161,7.944382022033851,Ventral,spt,1472,1286
Atp1a2,-4.82222,-0.99127173,1.419694087727083e-06,0.0006255095410304569,0.1500777604976672,spt,0.99127173,7.376943974727666,Ventral,spt,1472,1286
Sptbn1,-4.786653,-0.8637633,1.6958566780747192e-06,0.0007275225148940546,0.19906687402799378,spt,0.8637633,7.225865611089537,Ventral,spt,1472,1286
Gabbr1,-4.7465563,-0.593759,2.0690893368907823e-06,0.0008594850118759803,0.4440124416796267,spt,0.593759,7.0591771714830855,Ventral,spt,1472,1286
